"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"5236","I (D10, moderate)","BNT-I (D1)",270,711,2478,981,2748,"ETV5,MIR22HG,EMP1,BMP2,LOC101928370,JDP2,GPR171,LOC101927153,MIR221,CCIN,EGR3,SDC4,SLED1,DDIT4,HORMAD2-AS1,IFITM10,PLXNA2,DOCK1,ME1,MMRN1,MIR222,PAPLN,MAFG,TARP,LOC100996351,SPRY2,ARL4A,DNAH14,APOA2,DPYD-AS2,FOXO3,PHC2,ADAMTS2,ABCC2,THCAT158,SLC35F3,FAM209A,CYB5D1,MIR181A1HG,ING2,RCVRN,RAB13,C5orf66,DNM1,NOCT,CCNL1,TMEM119,DDN,SRGAP1,AGFG1,B3GALT2,GK3P,TRIM71,CCDC173,PDE3A,SMOC1,FAM171A1,LONRF3,USP3-AS1,UCN2,EAF1,ZNF280B,PLBD1,MIR6883,GJA4,RGL3,LYVE1,MAB21L3,A3GALT2,OMG,TG,LTBP1,ANKEF1,EXOC3L2,IRS2,LOC100268168,SNORD35B,CDO1,HSP90AB4P,PC,OR52K2,ITGB3,TMEM38A,REPS2,YOD1,KEL,CCDC36,MIR8085,RPS16P5,INHBB,DPRXP4,P2RY1,PPP1R15A,FAM209B,DDIT3,TMEM177,SERTAD3,MIR4434,TMC3,AMPD2,EFCAB12,GSTO2,CUX2,ADAMTS4,ZFP37,CNIH2,ZNF485,SEMA4G,GSG1L,PLAU,HBA2,CATIP,CATIP-AS1,KLF9,LOC101927901,SLC22A1,ACE2,THNSL1,EREG,LINC00865,SEMA3B,DCANP1,SMIM3,PTTG2,SERPINA9,CALCRL,ERG,BCAT1,SCARA5,SESN2,FAM71F2,MIR1255A,GCSAM,TSPEAR,SLC22A15,C2orf15,MRM1,SLC12A3,MIR616,ARFGEF3,B3GNT5,N6AMT1,MIR373,TPST1,IER3,PLXNB3,CDH5,TBC1D30,PXMP4,KLHL15,CD63,MIR372,LINC00996,SAP30,FBLN5,CA4,ASPH,MLK7-AS1,MIR146A,SGMS2,AHR,MMP8,FGD4,TRIB1,SLC25A39,ZNF540,SMARCA1,LBH,UBALD2,LOC283575,CITED4,COL17A1,ACVR1B,LGALSL,TP53I3,MAOA,OLFM4,DAAM2,LOC730101,MMP9,HHATL,KIF21A,PTGR1,SPINK4,HKDC1,SAMD14,HBA1,NUP62CL,GCM1,SLC30A1,RNF138P1,RBMS2,TMEM204,LOXL1,LINC00671,ZCCHC12,LINC00293,SCRG1,LAPTM4B,MYLIP,SLC2A1-AS1,CEACAM4,CPEB4,CCDC152,SNORA75,TIGIT,KLHL2,LOC102723704,ZNF287,P2RY10,FAM20A,CKAP4,PFKFB3,PLIN3,CAPNS2,TTC24,SFRP2,LINC00920,PAPPA2,ALOX12B,AK4,MIR5690,HIF1A-AS2,NR1I3,LINC01352,C20orf24,CDC42EP3,DUSP1,TOMM40L,ARGFXP2,ZNF737,TOB1,SLITRK4,LINC01315,IDI2-AS1,SNORD12B,INHBC,P2RX1,CDA,C4orf45,LOXHD1,FAM71F1,LOC102724190,FLVCR2,ELOVL4,RNASE1,HORMAD1,KCNE1,PLEKHF1,CLIC4,LPL,FHL2,LOC101927131,MIR5095,ZNF80,EPDR1,C5orf64,KCNG1,LOC729609,TRIB2,REM2,UPB1,LINC01578,GLP2R,IFITM5,IGSF9,NR5A2,PPAP2B,TULP2,QPCT",27.52,9.83,0,0
"5237","I (D10, severe)","BNT-I (D1)",432,549,3235,981,3667,"ETV5,LOC101929595,MIR22HG,RIPK4,AOC4P,TP53INP2,LOC101928370,FAM65C,MAFF,PLK3,JDP2,GPR171,PLAUR,ZNF697,LOC101927153,CCIN,SLC22A13,CIDECP,C19orf45,SPATA2,SDC4,SLED1,SPAG4,ITPRIP,DDIT4,HORMAD2-AS1,IFITM10,PLXNA2,ATP2C2,TIMP1,TPD52L2,ZNF394,PAPLN,EIF1,TARP,SPRY2,MIR4420,YPEL5,ARL4A,COL7A1,FLJ23867,DPYD-AS2,FOXO3,C9orf89,LOC101927066,PHC2,SIAH1,ADAMTS2,ABCC2,THCAT158,SLC35F3,FAM209A,MIR628,CYB5D1,MIR181A1HG,CBX4,C8orf58,ING2,RCVRN,RAB13,C5orf66,ETF1,GCNT7,NOCT,PER1,CCNL1,FAM111B,MIR4451,MIR3909,C4orf19,ATP6V0B,GRPEL1,HTR7,TMEM119,DDN,SRGAP1,HEYL,AGFG1,B3GALT2,GZF1,GK3P,DMRTC2,CCDC173,C10orf54,MIR5194,SYN1,AREG,MLF2,KLHL33,LOC729603,FAM171A1,FBRS,USP3-AS1,SNORD89,EAF1,DIP2A-IT1,CSRNP1,PLBD1,MIR6883,RGL3,LYVE1,FASTKD5,MAB21L3,A3GALT2,OMG,FSCN3,KNOP1,CELA2B,TG,ANKEF1,EXOC3L2,GJB6,IRS2,LOC100268168,SNORD35B,SULT1A1,NECAP1,FABP6,PREPL,HSP90AB4P,PC,C9orf131,UBOX5-AS1,TMEM38A,MIR6750,LOC101927472,REPS2,CCDC85B,MYH10,TGM4,YOD1,KEL,CCDC36,MIR8085,RPS16P5,NR1H2,INHBB,GNMT,NNT-AS1,LOC101927204,ZFAND2A,P2RY1,SERTAD2,HOXA5,PPP1R15A,FAM209B,DDIT3,MED14OS,TMEM177,SERTAD3,TMC5,LOC100505658,MIR4434,TMC3,CEP295NL,EFCAB12,GSTO2,LOC145474,CUX2,GABARAPL1,ADAMTS4,ZNF414,ZFP37,CNIH2,ZNF485,SEMA4G,ASF1A,FBXO33,GSG1L,PLAU,ZNF516,MIR7848,CATIP,NAV1,ZNF420,C2orf44,WDR86-AS1,RIMBP3,LOXL4,HYLS1,CATIP-AS1,LPPR2,PDZD8,PHF1,KLF9,SLC22A1,ZNF696,APOM,FAM53C,LINC01226,ACE2,MMACHC,THNSL1,YAE1D1,EREG,CDKN2D,LINC00865,ZNF572,SEMA3B,LOC284950,DCANP1,CRABP2,SMIM3,ZNF470,ABHD5,LOC100506321,PTTG2,QSOX1,SERPINA9,ERG,LINC01136,CMTR2,BCAT1,LINC01260,SCARA5,SESN2,FAM71F2,MEGF9,MIR1255A,LINC-PINT,GCSAM,PLBD1-AS1,MRPL50,SLC22A15,FEM1C,MIR6819,ATP11A-AS1,CALN1,LOC100130476,MRM1,MIR616,TCTEX1D4,LY6G5B,KLF7,B3GNT5,N6AMT1,LOC101927817,PA2G4P4,TPST1,ABCA9,PP2D1,PXN-AS1,CDK16,PDZD3,IER3,NFIX,TRG-AS1,LOC101927954,TBC1D30,TAF13,PXMP4,BTBD19,KLHL15,LOC101927151,CD63,MIR372,LINC00996,SAP30,YBX3,FBLN5,CA4,SYCE1L,ASPH,GEMIN6,DLG4,LYPD4,DEDD2,SGMS2,LAMB2,MMP8,FGD4,TRIB1,ZNF540,LBH,UBALD2,LOC283575,CITED4,COL17A1,RAD54B,TPBG,AGRP,LOC100129550,ACVR1B,LGALSL,LRWD1,TP53I3,LOC101409256,ZNF350-AS1,GRIK5,MAOA,OLFM4,PARS2,DAAM2,MMP9,TP53RK,NR6A1,MSX2P1,ARL8A,HHATL,PTS,ZNF521,ZNF260,SPINK4,ORAI2,LPAR2,SAMD14,MSL3P1,IGIP,USP35,PHACTR1,CDCP1,WNT2B,ZNF501,LOC101928461,ZNF281,DSP,NUP62CL,TSPAN4,FHDC1,GCM1,SLC30A1,IFRD1,CSRP2,IRAIN,TMEM204,LOXL1,LINC00671,LRRC4,ZCCHC12,LINC00293,DNAJB5-AS1,CELF2-AS1,FAM198A,SCRG1,FLJ42393,MYLIP,BET1,PAQR8,LOC399815,CEACAM4,CPEB4,CCDC152,SLC6A13,KIAA0825,TIGIT,SHKBP1,KLHL2,LOC102723704,GLUL,ZNF287,PKD2L2,P2RY10,CKAP4,NECAB2,PFKFB3,PLIN3,SFRP2,LINC00920,RUSC2,GIMAP7,PAPPA2,LCN10,MIR5690,HIF1A-AS2,NR1I3,LOC101927438,LINC01352,C20orf24,DUSP1,PDLIM7,LINC01150,ZNF737,LOC100289473,AIRN,MIR2355,CCDC127,C1orf127,WDR64,INHBA,TOB1,SCN3A,KCTD19,AMHR2,LINC01315,IDI2-AS1,SNORD12B,TSPAN13,P2RX1,CDA,ABTB1,LOXHD1,MACROD2,FAM71F1,CYP4F3,LOC102724190,MIR645,MCAM,ELOVL4,RNASE1,ACSS3,HORMAD1,GIMAP6,KCNE1,LINC01545,SULT1A2,SLC25A3,GJB7,LPL,LOC101927131,ZNF80,C5orf64,KCNG1,CISH,LOC729609,TRIB2,REM2,UPB1,WEE2,LINC01578,TRMT5,GLP2R,IGSF9,LOC101928977,SNORA48,NR5A2,PPAP2B,CHI3L2,CASP1P2,TULP2,KIAA1257,QPCT,ULK1",44.04,11.78,0,0
"5238","I (D26, moderate)","BNT-I (D1)",227,754,1548,981,1775,"CA1,ETV5,LOC101929595,MIR22HG,PLCD3,RIPK4,SMIM24,BMP2,LOC101928370,JDP2,LOC101927153,HBD,SDC4,SLED1,HORMAD2-AS1,PLXNA2,ATP2C2,DOCK1,ME1,MMRN1,PAPLN,EIF1,SLC4A1,SPRY2,YPEL5,ARL4A,IGFBP2,DPYD-AS2,FOXO3,NAB2,PHC2,ADAMTS2,THCAT158,MIR181A1HG,ING2,RCVRN,RAB13,C5orf66,ATP6V0B,GRPEL1,TMEM119,SRGAP1,AGFG1,LDLRAD2,AHSP,B3GALT2,GK3P,TRIM71,DMRTC2,CCDC173,PDE3A,FBN2,KLHL33,FAM171A1,USP3-AS1,SNORD89,EAF1,PLBD1,MIR6883,RGL3,LYVE1,MAB21L3,A3GALT2,OMG,TG,LTBP1,ANKEF1,IRS2,LOC100268168,FABP6,HSP90AB4P,ITGB3,TMEM38A,REPS2,TGM4,YOD1,KEL,CCDC36,MIR8085,INHBB,ZFAND2A,P2RY1,FAM209B,DDIT3,MED14OS,TMEM177,TMC5,EFCAB12,CUX2,RNF217,ADAMTS4,CNIH2,ZNF485,SEMA4G,CATIP,ZNF420,CATIP-AS1,PDZD8,LOC101927901,SLC22A1,ACE2,THNSL1,YAE1D1,EREG,CDKN2D,VCAN,LINC00865,LOC284950,DCANP1,SMIM3,ABHD5,PTTG2,SERPINA9,ERG,BCAT1,SCARA5,SESN2,FAM71F2,MEGF9,MIR1255A,LINC-PINT,GCSAM,SLC22A15,TMEM117,ENPP5,C2orf15,ATP11A-AS1,MRM1,MIR616,ARFGEF3,B3GNT5,TPST1,PDZD3,PLXNB3,CDH5,TBC1D30,CD63,LINC00996,SAP30,CA4,ASPH,MLK7-AS1,CMTM4,LYPD4,SGMS2,AHR,MMP8,FGD4,TRIB1,SLC9A7P1,ZNF540,LBH,UBALD2,CITED4,COL17A1,ACVR1B,LGALSL,TP53I3,LOC101409256,MAOA,OLFM4,DAAM2,MMP9,KIF21A,ZNF521,HKDC1,SAMD14,GCM1,PTPN4,TMEM204,LINC00671,ZCCHC12,LINC00293,SCRG1,FHL3,MYLIP,LOC399815,CPEB4,CCDC152,KIAA0825,TIGIT,KLHL2,P2RY10,FAM20A,CKAP4,PFKFB3,PLIN3,TTC24,SFRP2,PAPPA2,ALOX12B,AK4,MIR5690,LINC01352,C20orf24,DUSP1,FOLR3,ZNF737,STAB1,FMR1-AS1,INHBA,TOB1,SLITRK4,IDI2-AS1,SNORD12B,P2RX1,CDA,LOXHD1,FAM71F1,CYP4F3,FLVCR2,ELOVL4,RNASE1,ACSS3,HORMAD1,KCNE1,PLEKHF1,LPL,LOC101927131,KCNG1,WEE2,LINC01225,SAMD3,PPAP2B,C1orf177,QPCT,KIAA1211",23.14,12.79,0,0
"5239","I (D26, severe)","BNT-I (D1)",353,628,3213,981,3566,"ETV5,MIR22HG,PVRL4,AOC4P,SDC2,SMIM24,LOC101927153,CCIN,SLC22A13,C19orf45,SDC4,SLED1,SPAG4,ITPRIP,DDIT4,HORMAD2-AS1,IFITM10,LOC102723604,PLXNA2,ATP2C2,PCBP2-OT1,ZNF394,MMRN1,PAPLN,EIF1,TARP,SPRY2,MIR4420,FSCN1,YPEL5,ARL4A,CCDC59,EIF5,TAS1R1,APOA2,DPYD-AS2,FOXO3,C9orf89,NAB2,LOC101927066,ADAMTS2,ABCC2,THCAT158,FAM209A,MIR628,CABLES1,CYB5D1,KCNQ1,MIR181A1HG,CBX4,AVPR2,ING2,RAB13,C5orf66,ETF1,GCNT7,NOCT,CCNL1,MIR4451,ATP6V0B,GRPEL1,TMEM119,DDN,AGFG1,LDLRAD2,B3GALT2,GZF1,GK3P,DMRTC2,CCDC173,RAPSN,SYN1,ZBTB47,AREG,PIM3,KLHL33,MYO5B,FAM171A1,LONRF3,USP3-AS1,SNORD89,FKBP8,EAF1,ZNF280B,MAPK6,PLBD1,MIR6883,LYVE1,FASTKD5,MAB21L3,A3GALT2,OMG,KNOP1,SNORA28,TG,ANKEF1,GJB6,IRS2,LOC100268168,SNORD35B,NECAP1,FABP6,HSP90AB4P,PC,C9orf131,UBOX5-AS1,ITGB3,TMEM38A,REPS2,TGM4,YOD1,KEL,CCDC36,MIR8085,RPS16P5,INHBB,GRIN2C,ZFAND2A,SERTAD2,PPP1R15A,FAM209B,DDIT3,MED14OS,TMEM177,TMC5,MIR4434,TMC3,GSTO2,LOC145474,CUX2,GABARAPL1,ADAMTS4,ZFP37,CNIH2,ZNF485,SEMA4G,ASF1A,FBXO33,GSG1L,PLAU,C2orf44,RIMBP3,LOXL4,HYLS1,CATIP-AS1,PDZD8,PHF1,KLF9,SLC22A1,ZNF696,APOM,LINC01226,ACE2,MMACHC,RNF103,THNSL1,YAE1D1,EREG,CDKN2D,NHLRC1,LINC00865,ZNF572,DCANP1,RAPGEF2,SMIM3,ZNF470,ABHD5,LOC100506321,PTTG2,SERPINA9,ERG,CMTR2,BCAT1,SESN2,FAM71F2,MIR1255A,LINC-PINT,GCSAM,SLC22A15,FEM1C,LOC100289511,GALNT4,LOC100130476,MRM1,MIR616,ARFGEF3,KLF7,B3GNT5,N6AMT1,LOC101927817,MIR373,TPST1,ABCA9,PP2D1,IER3,NFIX,TRG-AS1,TBC1D30,TAF13,PXMP4,KLHL15,PHEX,CD63,LINC00996,SAP30,YBX3,FBLN5,CA4,SYCE1L,ASPH,DLG4,LYPD4,MIR146A,LAMB2,MMP8,FGD4,TRIB1,SLC25A39,LBH,UBALD2,FAM129B,COL17A1,LOC100129550,LGALSL,GRIK5,MAOA,OLFM4,DAAM2,MMP9,TP53RK,NR6A1,MSX2P1,HHATL,PTS,SPINK4,SAMD14,LOC101928105,IGIP,USP35,PHACTR1,TET2-AS1,LOC101928461,ZNF281,TSPAN4,FHDC1,GCM1,SLC30A1,IFRD1,CSRP2,IRAIN,TMEM204,LOXL1,LINC00671,ZCCHC12,LINC00293,DNAJB5-AS1,CELF2-AS1,FAM198A,SCRG1,LAPTM4B,LOC101929718,LOC101927181,MYLIP,PAQR8,LOC399815,CPEB4,SLC6A13,KIAA0825,TIGIT,KLHL2,GUK1,LOC102723704,GLUL,ZNF287,PKD2L2,PEX11A,P2RY10,CKAP4,PFKFB3,PLIN3,SFRP2,LINC00920,RUSC2,GIMAP7,ALOX12B,MIR5690,HIF1A-AS2,NR1I3,LOC101927438,LINC01352,MIR3173,C20orf24,CDC42EP3,DUSP1,MIR3138,TOMM40L,ARGFXP2,ZNF737,PSMD6-AS2,EZR-AS1,STAB1,MIR2355,CCDC127,C1orf127,INHBA,MAST1,TOB1,SCN3A,KCTD19,AMHR2,LINC01315,IDI2-AS1,SNORD12B,INHBC,C4orf45,LOXHD1,MACROD2,FAM71F1,CYP4F3,MCAM,ELOVL4,RNASE1,ACSS3,HORMAD1,BAIAP2L1,GIMAP6,KCNE1,LINC01545,PLEKHF1,SLC25A3,GJB7,LPL,FHL2,LOC101927131,MIR5095,ZNF80,KCNG1,CISH,LOC729609,TRIB2,REM2,CEBPA-AS1,LINC01578,LINC01225,TRMT5,GLP2R,LOC101928977,SNORA48,PPAP2B,CHI3L2,TULP2,QPCT,TMEM51",35.98,9.9,0,0
"5240","I (D51, moderate)","BNT-I (D1)",8,973,33,981,41,"CA1,HBD,SLC6A8,SLC4A1,AHSP,RNF217,MMP8,ZNF181",0.82,19.51,8.87672781710788e-55,8.87672781710788e-55
"5241","I (D51, severe)","BNT-I (D1)",393,588,1615,981,2008,"CA1,ETV5,LOC101929595,MIR22HG,LAMB3,NR4A2,LOC101927051,SDC2,TP53INP2,FAM65C,MAFF,PLK3,JDP2,KCNS1,IRGQ,G0S2,ID1,PLAUR,MIR221,CCIN,EGR3,HBD,SLC6A8,SLC22A13,CIDECP,C19orf45,SPATA2,SPRED2,SDC4,SLED1,ITPRIP,DDIT4,RPL13AP6,HORMAD2-AS1,LOC102723604,EHD4-AS1,BRE-AS1,PCBP2-OT1,TPD52L2,ZNF394,ADORA2A,MIR222,PAPLN,MAFG,EIF1,LOC100996351,SLC4A1,SPRY2,MIR4420,YPEL5,ARL4A,CCDC59,EIF5,SFN,IGFBP2,COL7A1,FLJ23867,TAS1R1,APOA2,RELT,KCNK7,DPYD-AS2,FOXO3,C9orf89,LOC101927066,PHC2,ADORA2A-AS1,ADAMTS2,THCAT158,MIR628,CYB5D1,MIR181A1HG,CBX4,ING2,RAB13,ETF1,GNA15,GCNT7,KCNK5,NOCT,PER1,CCNL1,MIR3909,ATP6V0B,C16orf87,GRPEL1,TMEM119,DDN,SRGAP1,AGFG1,AHSP,GK3P,CSNK1G2-AS1,PQLC2,MFSD2B,C10orf54,MIR5194,TBC1D22A-AS1,TAMM41,PIM3,LOC729603,TMEM132A,FAM171A1,FBRS,LONRF3,FKBP8,EAF1,MAPK6,CSRNP1,PLBD1,MIR6883,FASTKD5,MAB21L3,ZNF687,A3GALT2,OMG,FSCN3,SNORA28,TG,GPR3,ANKEF1,EXOC3L2,IRS2,LOC100268168,SLC35B2,SNORD35B,NECAP1,FABP6,PREPL,HSP90AB4P,PSD,C9orf131,UBOX5-AS1,OR52K2,ATG2A,TMEM38A,MIR6750,LOC101927472,LINC00309,DDX39A,REPS2,CCDC85B,MYH10,TGM4,YOD1,CCDC36,CTRC,C17orf107,MIR8085,RPS16P5,NRIP3,NR1H2,INHBB,NNT-AS1,ZFAND2A,P2RY1,SERTAD2,HOXA5,PPP1R15A,FAM209B,DDIT3,MED14OS,LOC100505658,MIR4434,TMC3,PPIF,B3GNT4,CEP295NL,EFCAB12,GSTO2,LOC145474,CUX2,GABARAPL1,ADAMTS4,ZNF414,CNIH2,ZNF485,SEMA4G,ASF1A,FBXO33,PLAU,NAV1,C2orf44,RIMBP3,LOXL4,HYLS1,CATIP-AS1,TP53TG5,PDZD8,PHF1,TRIM61,KLF9,ZNF696,CBY1,MIR6069,ACE2,THNSL1,YAE1D1,EREG,CDKN2D,ELL,LINC00865,ZNF572,SEMA3B,DCANP1,CRABP2,BAIAP2,SMIM3,ZNF470,ABHD5,LOC100506321,PTTG2,QSOX1,SERPINA9,ERG,CMTR2,BCAT1,SESN2,NFKBIE,FAM71F2,RHBDL1,MIR1255A,LINC-PINT,GCSAM,BIN3-IT1,MRPL50,SLC22A15,FEM1C,ATP11A-AS1,ZBTB43,SPHK1,LOC100130476,MIR616,TCTEX1D4,UNC13B,B3GNT5,N6AMT1,DUSP10,LOC101927817,PA2G4P4,TPST1,ABCA9,PP2D1,CDK16,SLC7A5,IER3,PLXNB3,LOC148696,LOC101927954,TBC1D30,TAF13,PXMP4,BTBD19,KLHL15,PHEX,CD63,LINC00996,MIR3127,SAP30,FBLN5,ASPH,GEMIN6,DEDD2,MMP8,TRIB1,GRIP2,LBH,UBALD2,CITED4,COL17A1,TPBG,LGALSL,LRWD1,ZNF181,GRIK5,MAOA,OLFM4,DAAM2,MMP9,TP53RK,ARL8A,SPINK4,ORAI2,TMEM88,SAMD14,IGIP,USP35,PHACTR1,TET2-AS1,LOC101928461,ZNF281,NUP62CL,FHDC1,GCM1,SLC30A1,IFRD1,TMEM204,LOXL1,LINC00671,SPATA21,CELF2-AS1,SCRG1,FLJ42393,MYLIP,PAQR8,CEACAM4,CPEB4,MAP1LC3A,KIAA0825,SHKBP1,KLHL2,GUK1,LOC102723704,ZNF287,P2RY10,CKAP4,PDLIM4,MIR3136,PFKFB3,PLIN3,CAPNS2,MIR4298,SFRP2,LINC00920,GIMAP7,PAPPA2,AK4,TSPY26P,MIR5690,HIF1A-AS2,NR1I3,MIR3173,C20orf24,CDC42EP3,FOXI1,PDLIM7,TOMM40L,ARGFXP2,PPP1R27,PSMD6-AS2,AIRN,MIR2355,ECE1,CCDC127,INHBA,TOB1,SCN3A,KCTD19,AMHR2,LINC01315,SNORD12B,SCARF1,UBE2S,TSPAN13,P2RX1,CDA,LOXHD1,MACROD2,FAM71F1,FLVCR2,MIR645,MCAM,ELOVL4,HORMAD1,GIMAP6,KCNE1,LINC01545,C1orf74,GJB7,LPL,LOC101927131,MIR5095,PLEKHG6,C5orf64,FAM129C,LOC729609,TRIB2,REM2,UPB1,LINC01578,MIR4481,LINC01225,SERTAD1,PTPRF,JUNB,GLP2R,IFITM5,IGSF9,LOC101928977,SNORA48,TULP2,QPCT,ULK1",40.06,19.57,6.14323052081896e-317,6.14323052081896e-317
"5242","I-BNT-I (D2)","BNT-I (D1)",2,979,3,981,5,"LOC285740,EREG",0.2,40,6.31671301702234e-08,6.31671301702234e-08
"5243","I-BNT-I (D5)","BNT-I (D1)",0,981,1,981,1,"",0,0,0.0010183299389002,0.0010183299389002
"5244","I-I (D1)","BNT-I (D1)",4,977,21,981,25,"TCL1A,SCN3A,ZNF860,MACROD2",0.41,16,7.65348505777776e-40,7.65348505777776e-40
"5245","I-I (D2)","BNT-I (D1)",0,981,1,981,1,"",0,0,0.0010183299389002,0.0010183299389002
"5246","I-I (D3)","BNT-I (D1)",0,981,3,981,3,"",0,0,6.31671301702235e-09,6.31671301702235e-09
"5247","I-I (D5)","BNT-I (D1)",0,981,14,981,14,"",0,0,1.02514542729857e-31,1.02514542729857e-31
"5248","ZF2001 (V3, D07)","BNT-I (D1)",166,815,2107,981,2273,"F2RL2,RUNDC3A,SNAI1,HBEGF,EMP1,LAMB3,NR4A2,NOTCH3,TNFRSF12A,MAFF,PLK3,KCNS1,G0S2,HBG1,PLAUR,SLC6A8,SLC22A13,SPATA2,SDC4,ITPRIP,DDIT4,ATP2C2,ADORA2A,YPEL5,HBG2,ARL4A,CABLES1,RCVRN,GNA15,NOCT,PER1,FAM111B,GRPEL1,MYADM,SRGAP1,TRIM71,EMX1,WNK2,TAS2R4,AREG,PIM3,RGS20,KLHL33,SMOC1,EAF1,MAPK6,CSRNP1,RGL3,LYVE1,FASTKD5,RNF152,CHI3L1,OMG,FSCN3,RXFP4,ANKEF1,IRS2,CDO1,KCNJ13,NRIP3,SERTAD2,PPP1R15A,GREB1L,DDIT3,PPIF,EFCAB12,GSTO2,VWCE,KRT8,ZNF441,CLEC18A,GABARAPL1,ADAMTS4,FBXO33,GSG1L,PLAU,HBA2,CHRM4,MUC5B,NAV1,RIMBP3,LOXL4,CDCA4,EREG,NHLRC1,ELL,SEMA3B,OBSL1,ZNF470,SYT2,ERG,ZNF628,NFKBIE,ZBTB43,SPHK1,ARFGEF3,N6AMT1,DUSP10,ABCA9,SLC7A5,ASB15,PLA2G2C,TBC1D30,FNDC9,CA4,AHR,TRIB1,GRIP2,UBALD2,CITED4,RHBDF1,SLC12A1,GRIK5,OLFM4,PARS2,DAAM2,PTGR1,ABCA17P,KLHDC8A,LIN28A,WNT2B,HBA1,GCM1,CSRP2,SIK1,KLF11,C3orf80,ZBTB10,RLBP1,CEACAM4,SLC6A13,NGEF,TEPP,PDLIM4,PFKFB3,PAPPA2,ABCC13,CDHR4,WDR64,INHBA,MAST1,AMHR2,CES3,ALB,CASKIN2,CYP4F3,ELAVL3,ACSS3,KCNE1,GJB7,PLEKHG6,PRSS27,PDZRN3,SMAD9,GPR173,PNMA2,COL15A1,ZFPM2,SERTAD1,JUNB,NFATC4,GLP2R,IGSF9,HSPA12B,NR5A2,ANGPTL3",16.92,7.3,0,0
"5249","ZF2001 (V3, D14)","BNT-I (D1)",29,952,207,981,236,"F2RL2,EMP1,KCNS1,G0S2,SLC22A13,ADORA2A,ARL4A,CSRNP1,LMOD2,RXFP4,HSP90AB4P,KCNJ13,GRIN2C,PPP1R15A,GREB1L,TMC5,GSTO2,CHRM4,LOXL4,SEMA3B,SPHK1,KLHL15,FNDC9,TRIB1,CITED4,GDF15,C4orf45,TYRO3P,GJB7",2.96,12.29,9.02922880713044e-201,9.02922880713044e-201
"5250","ZF2001 (V3, D28)","BNT-I (D1)",7,974,14,981,21,"KCNS1,G0S2,YPEL5,ARL4A,MYADM,PPP1R15A,PLEKHG6",0.71,33.33,1.19203910286276e-26,1.19203910286276e-26
