"","condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction_wide","x1","vaccine","day","dose","infection","type","regimen","disease_vac","severity","gse_id","variant","prior_infection","previous_vaccination"
"9442","ChAd-BNT (V3, D1)","GBP1",6000.44317873678,3.71806419004074,0.505680445384354,7.35259633623907,1.94393331374937e-13,1.08359702741674e-09,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9443","ChAd-BNT (V3, D1)","GBP1",6000.44317873678,3.71806419004074,0.505680445384354,7.35259633623907,1.94393331374937e-13,1.08359702741674e-09,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9444","ChAd-BNT (V3, D1)","RN7SKP230",187.520924577882,-6.33256617298635,1.20361102722514,-5.2613062108493,1.43035591942752e-07,1.65246870131997e-05,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9445","ChAd-BNT (V3, D1)","SUCNR1",35.9533947376397,1.17730433064194,0.388872292451267,3.02748319562902,0.00246599424640343,0.0302610202047646,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9446","ChAd-BNT (V3, D1)","PRDX2",1058.7210347902,-1.09011634430301,0.352452350932073,-3.09294672434489,0.00198179709277029,0.0261313600103484,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9447","ChAd-BNT (V3, D1)","METTL7B",2.58369880757124,2.73034568709527,0.894245700528022,3.05323881958068,0.00226385693121557,0.0287292077377994,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9448","ChAd-BNT (V3, D1)","MAFF",147.847355738771,1.59865291829384,0.477946286082182,3.34483803901545,0.00082330632431229,0.0142636061485557,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9449","ChAd-BNT (V3, D1)","CCL8",4.06058650717578,4.51691834915793,1.28511141567426,3.51480680512673,0.00044007401046866,0.00899388653659017,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9450","ChAd-BNT (V3, D1)","FCGR1A",926.389840781714,3.34549140998256,0.603691418371648,5.54172431174595,2.99507588803313e-08,5.34249656603798e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9451","ChAd-BNT (V3, D1)","SEZ6L2",0.546174074964981,4.92769167007381,1.51679129675764,3.24876051214656,0.00115909018913444,0.0181617947625655,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9452","ChAd-BNT (V3, D1)","HDAC4-AS1",21.7712622791557,-1.1276180470957,0.326560729165447,-3.45301178735552,0.00055436477828159,0.0107953462544495,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9453","ChAd-BNT (V3, D1)","IGLV4-69",13.1052086574722,-2.17218233435524,0.758286838617628,-2.86459189812021,0.00417546978254098,0.0432824034129783,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9454","ChAd-BNT (V3, D1)","BST2",805.076349067162,1.15964092232829,0.261305565210108,4.43787303724611,9.08521792632567e-06,0.00050391319428677,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9455","ChAd-BNT (V3, D1)","KRT18P61",9.3610376564282,1.24343412599862,0.416270834312428,2.98707962101754,0.00281656356973406,0.0331753396272374,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9456","ChAd-BNT (V3, D1)","CLEC6A",22.1824034535906,1.67356240784109,0.40553566605889,4.12679462722784,3.67854630541061e-05,0.00143643689968022,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9457","ChAd-BNT (V3, D1)","BST2",805.076349067162,1.15964092232829,0.261305565210108,4.43787303724611,9.08521792632567e-06,0.00050391319428677,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9458","ChAd-BNT (V3, D1)","RNU6-36P",7.24893185381214,-2.13581792888683,0.758216631982755,-2.81689670048732,0.00484901187602724,0.0476559835276414,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9459","ChAd-BNT (V3, D1)","OAS2",2791.58140165938,2.03803718299905,0.400952947079314,5.08298342198219,3.71552141702467e-07,3.71502157109412e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9460","ChAd-BNT (V3, D1)","IFIT3",8591.93713825097,3.14614643890181,0.555884986885949,5.65970751706469,1.51631196065188e-08,3.31462821437793e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9461","ChAd-BNT (V3, D1)","RNU6-3P",4.09206290319357,-3.49026740480688,0.898698821385708,-3.88368975428856,0.00010288317011356,0.00314244663564693,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9462","ChAd-BNT (V3, D1)","RNU6-125P",14.212594630091,1.30744296052698,0.425654177324692,3.07160843279978,0.00212908818291172,0.0274011095623908,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9463","ChAd-BNT (V3, D1)","SNORA3B",8.70056799213435,-1.57334610022046,0.521699823493027,-3.01580723122765,0.00256296143068256,0.0310577994673528,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9464","ChAd-BNT (V3, D1)","IFIT5",1241.62538053483,2.17459748110358,0.382491592687158,5.68534713619756,1.30547210835679e-08,2.91244725581886e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9465","ChAd-BNT (V3, D1)","NLRC5",4082.51056683969,1.43589926050066,0.227396069771899,6.31452980669814,2.70984093306381e-10,1.37321189283009e-07,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9466","ChAd-BNT (V3, D1)","LINC02773",6.70814174958266,2.08259876345989,0.595083950292237,3.49967221000861,0.0004658305996753,0.0093734799222505,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9467","ChAd-BNT (V3, D1)","FAM72D",5.20815885163165,1.52377260213033,0.497084095484428,3.06542216090289,0.00217362948561355,0.0277579705846079,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9468","ChAd-BNT (V3, D1)","CFB",1.51557982118423,3.49059481542131,0.98758876377509,3.53446185644964,0.00040860640633189,0.00849086397202438,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9469","ChAd-BNT (V3, D1)","CFB",1.51557982118423,3.49059481542131,0.98758876377509,3.53446185644964,0.00040860640633189,0.00849086397202438,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9470","ChAd-BNT (V3, D1)","DDX10P1",47.8871351881858,1.77885803691591,0.423877871128639,4.1966286944384,2.7091754485597e-05,0.00113433640935122,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9471","ChAd-BNT (V3, D1)","IDO1",350.715076112666,3.54527842814203,0.718212644616805,4.93625175595951,7.96382925447757e-07,7.218272393784e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9472","ChAd-BNT (V3, D1)","PRF1",2954.58463695542,-1.23360106246612,0.336769976962679,-3.66303752368883,0.00024924201061267,0.00597892301900451,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9473","ChAd-BNT (V3, D1)","CD300LD",17.1555202594153,2.73066663423298,0.901810942726424,3.02798125955028,0.00246193354411743,0.0302369558615042,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9474","ChAd-BNT (V3, D1)","IRF1",8354.38131606191,1.60452101232291,0.294649016756201,5.44553323132427,5.16504188728038e-08,7.72919053427455e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9475","ChAd-BNT (V3, D1)","ADCY5",1.20640904584544,3.52576485376447,1.16197525237222,3.03428566707119,0.00241106008046494,0.0297878359572674,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9476","ChAd-BNT (V3, D1)","TRBV6-4",10.1589988406902,-2.42949927957962,0.796923753112228,-3.04859689536382,0.00229912755679917,0.0289298234390243,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9477","ChAd-BNT (V3, D1)","CASP5",271.167182375425,1.65298277105313,0.53225352845203,3.10563046122128,0.00189873841396547,0.0254118669965114,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9478","ChAd-BNT (V3, D1)","RIGI",2900.44248127634,2.36864335691891,0.391454652729492,6.05087547281172,1.44060777183256e-09,5.84022390700921e-07,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9479","ChAd-BNT (V3, D1)","RNF31",53.418756160829,1.17507576381445,0.272623977601144,4.31024363357214,1.63074783046026e-05,0.00076495016553193,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9480","ChAd-BNT (V3, D1)","CD40",157.414402177518,1.24341621320546,0.267571528335498,4.64704231029539,3.3672812040909e-06,0.00022742861320249,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9481","ChAd-BNT (V3, D1)","CACNA1C",5.56582544988113,1.96520191003981,0.578598493681902,3.39648639168464,0.00068256951278026,0.0124036287094226,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9482","ChAd-BNT (V3, D1)","LINC02363",27.4977540673847,1.57556741841004,0.444620861639806,3.54362009150716,0.00039467351713015,0.00834126579284467,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9483","ChAd-BNT (V3, D1)","APOL2",1715.00608390478,1.61360055082599,0.302098835987127,5.34130012634259,9.22823263683504e-08,1.24577943454234e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9484","ChAd-BNT (V3, D1)","HLA-DPA1",3780.21511256523,1.25560588051938,0.292124564116548,4.29818657775875,1.72201183586464e-05,0.00079166387431492,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9485","ChAd-BNT (V3, D1)","RNU6-917P",4.73743997726139,1.88638079033702,0.645063566841108,2.92433317785203,0.00345195051072923,0.0381928305749846,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9486","ChAd-BNT (V3, D1)","MT2A",1446.84112445903,1.17091777708587,0.40337375618932,2.90281100125985,0.00369829752476529,0.0399520057701995,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9487","ChAd-BNT (V3, D1)","ACTN3",1.93706406539198,2.7334908102243,0.967452936166631,2.82545094240481,0.00472141172313089,0.0469911699972832,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9488","ChAd-BNT (V3, D1)","PSME2P2",7.82914608432991,2.28094397991081,0.49297148228051,4.62692886281992,3.71127915842391e-06,0.00024555012283494,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9489","ChAd-BNT (V3, D1)","C1QA",33.0447294881902,2.78819257716183,0.630072721757596,4.42519169752998,9.63566792844542e-06,0.00052658452892291,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9490","ChAd-BNT (V3, D1)","TRGC1",287.730251451504,-1.17501470180939,0.387485222886375,-3.03241164413113,0.00242608109993468,0.0299269944649144,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9491","ChAd-BNT (V3, D1)","FRMD3",391.154509103477,1.56107811614986,0.394469140671837,3.95741505530983,7.5765217172734e-05,0.00249284248870368,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9492","ChAd-BNT (V3, D1)","BACH1-IT3",7.68520331098606,1.88663478824755,0.533027534477471,3.53946966378956,0.00040093184818065,0.0083847803116139,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9493","ChAd-BNT (V3, D1)","TAP2",1341.88998106062,1.39432916184361,0.292310765022304,4.77002330631657,1.84204605471834e-06,0.00014360874434284,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9494","ChAd-BNT (V3, D1)","TFEC",642.34597360098,1.7429048620154,0.354472483723562,4.91689748018528,8.79265680184261e-07,7.79464101338761e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9495","ChAd-BNT (V3, D1)","CASP1",2345.52713631254,1.28156175291672,0.22798962871427,5.62114057619193,1.89700827940794e-08,3.88051317485861e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9496","ChAd-BNT (V3, D1)","AIM2",277.564500760193,2.20098029443089,0.38256965558937,5.75314916453621,8.75961291884843e-09,2.12296836143004e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9497","ChAd-BNT (V3, D1)","SRD5A3-AS1",2.50981737932362,2.0216269975943,0.712489390877556,2.83741347377021,0.00454806721870103,0.0458860881336547,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9498","ChAd-BNT (V3, D1)","EIF2AK2",3956.79471649604,2.03339122922964,0.337551435498268,6.02394484333359,1.70216394339794e-09,6.12147571708772e-07,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9499","ChAd-BNT (V3, D1)","SDC3",73.124589157328,2.54124047020365,0.463287532046183,5.48523388699855,4.12922724001221e-08,6.52974324613846e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9500","ChAd-BNT (V3, D1)","ASH1L-IT1",9.25347359772465,1.14818157566838,0.379925713499171,3.02212125916265,0.00251009975218032,0.0306169005330223,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9501","ChAd-BNT (V3, D1)","TP53TG3D",1.94851227987907,-3.87212936957944,1.23806199000436,-3.1275730947574,0.00176255986607511,0.0241251057912073,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9502","ChAd-BNT (V3, D1)","CCL8",4.06058650717578,4.51691834915793,1.28511141567426,3.51480680512673,0.00044007401046866,0.00899388653659017,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9503","ChAd-BNT (V3, D1)","GK4P",25.0278281362336,1.34667077297004,0.401348904118604,3.35536177911697,0.00079261254310223,0.0138828608590342,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9504","ChAd-BNT (V3, D1)","GBP6",96.9542591825079,3.50704185796137,0.599127901298486,5.85357792611658,4.81108670916469e-09,1.37767083209054e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9505","ChAd-BNT (V3, D1)","BAGE2",2.17647229464527,1.95598142205895,0.623812159550656,3.13552948930633,0.00171544180645485,0.0238016216294486,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9506","ChAd-BNT (V3, D1)","KCNQ2",1.71289955798509,3.25210936620164,1.1536944903405,2.81886530050241,0.00481937376646501,0.0475715085849437,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9507","ChAd-BNT (V3, D1)","CCL3",81.1159010521557,1.42257935438524,0.474890509933724,2.99559440466345,0.00273910499456333,0.032520673090404,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9508","ChAd-BNT (V3, D1)","STX11",2947.92009150225,1.43521465793282,0.299285002075798,4.79547804927871,1.62287341060942e-06,0.00012877298375928,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9509","ChAd-BNT (V3, D1)","PSTPIP2",1231.73130598595,2.08333535975199,0.355925491486754,5.8532906734204,4.81940731502273e-09,1.37767083209054e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9510","ChAd-BNT (V3, D1)","SORT1",1382.83768070684,1.31268633184345,0.302391624711977,4.34101418349057,1.41826566961141e-05,0.00068300366382992,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9511","ChAd-BNT (V3, D1)","TMSB4XP6",95.177227014955,1.8291562515474,0.339505120369903,5.38771329738552,7.13597639623694e-08,1.00703079561326e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9512","ChAd-BNT (V3, D1)","ETV7",280.123668884512,3.69828391779827,0.699836295168873,5.28449859392597,1.26049517265082e-07,1.50744781138156e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9513","ChAd-BNT (V3, D1)","CCL3",81.1159010521557,1.42257935438524,0.474890509933724,2.99559440466345,0.00273910499456333,0.032520673090404,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9514","ChAd-BNT (V3, D1)","ETV7-AS1",3.27735701477098,5.00325445686004,1.38532481247589,3.61161109062797,0.00030430067931142,0.0069447208255955,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9515","ChAd-BNT (V3, D1)","HR",1.15179396154153,3.93239815201451,1.24938194189996,3.14747477943728,0.0016468731248075,0.0231236335414565,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9516","ChAd-BNT (V3, D1)","CD163",1068.73710965123,1.01916275134162,0.274087224434792,3.71838838327211,0.00020049784715163,0.00510331107070764,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9517","ChAd-BNT (V3, D1)","SCN4A",4.26923037220597,1.77207046979863,0.609807475113729,2.90595071742624,0.00366139111304594,0.0396493626263163,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9518","ChAd-BNT (V3, D1)","VPREB3",52.4395128754475,-1.21214028356332,0.405322137614482,-2.9905602755807,0.00278466165732451,0.0329306709694281,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9519","ChAd-BNT (V3, D1)","PIK3AP1",4378.31878439612,1.04050265014888,0.229859062095221,4.52669840668647,5.99123486785316e-06,0.0003581409218459,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9520","ChAd-BNT (V3, D1)","PRRG4",779.016272811886,1.53162778306363,0.396988196072839,3.85811920408487,0.00011426291969406,0.00339696042722475,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9521","ChAd-BNT (V3, D1)","RPL37P2",113.969368310735,-1.05695880271139,0.274993239553705,-3.84358104376226,0.00012125193244639,0.00351567534168706,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9522","ChAd-BNT (V3, D1)","RPL7AP20",12.0598607293422,-1.53588898669551,0.523134804142876,-2.93593348126009,0.00332545623608271,0.0372227398071968,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9523","ChAd-BNT (V3, D1)","IL15",96.8265100445866,1.36907624830657,0.257853341707186,5.30951524320856,1.09917191157439e-07,1.37327764210533e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9524","ChAd-BNT (V3, D1)","MTND1P11",48.9928396406943,1.56844653304796,0.42356460440282,3.70296884287416,0.00021309106117976,0.00531464361423405,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9525","ChAd-BNT (V3, D1)","IL15",96.8265100445866,1.36907624830657,0.257853341707186,5.30951524320856,1.09917191157439e-07,1.37327764210533e-05,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9526","ChAd-BNT (V3, D1)","ZNF684",51.4073996566972,1.30512350248524,0.271289819747039,4.81080898539499,1.50320624572785e-06,0.00012314749202882,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9527","ChAd-BNT (V3, D1)","CFB",1.51557982118423,3.49059481542131,0.98758876377509,3.53446185644964,0.00040860640633189,0.00849086397202438,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9528","ChAd-BNT (V3, D1)","AATBC",257.284715136405,1.10753841652986,0.268651194271956,4.12258884436112,3.74638043183913e-05,0.00145527952070936,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9529","ChAd-BNT (V3, D1)","DENND2A",0.84794456503409,4.27580370927736,1.38062003006997,3.09701700406351,0.00195478660564906,0.0259081969883933,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9530","ChAd-BNT (V3, D1)","SNORA53",445.427411263265,-2.54296103294863,0.59114553546462,-4.30175122772424,1.69453501002773e-05,0.00078551033510578,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9531","ChAd-BNT (V3, D1)","RSAD2",3361.32963636956,3.98919535298504,0.729692801571864,5.46695176982935,4.57840562052335e-08,7.13879091753911e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9532","ChAd-BNT (V3, D1)","HMGB1P3",10.5240788467263,1.46207002893656,0.468001453360748,3.1240715566957,0.00178367073703491,0.0242799184515674,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9533","ChAd-BNT (V3, D1)","CD40",157.414402177518,1.24341621320546,0.267571528335498,4.64704231029539,3.3672812040909e-06,0.00022742861320249,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9534","ChAd-BNT (V3, D1)","KLRD1",1315.46183396621,-1.00888773103887,0.32923664538283,-3.06432392987651,0.00218162548774713,0.027828205663786,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9535","ChAd-BNT (V3, D1)","PRAL",7.14564162945558,2.42369350553843,0.650589280106982,3.72538186479169,0.00019501976984392,0.00500962650715438,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9536","ChAd-BNT (V3, D1)","MX1",4576.97865720019,3.20408361781488,0.567304099746452,5.64791197392525,1.62408293210971e-08,3.44257886919158e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9537","ChAd-BNT (V3, D1)","COL22A1",1.11366714169139,4.81867709755767,1.45849565964409,3.30386797224582,0.00095360730593897,0.0157734288579535,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9538","ChAd-BNT (V3, D1)","HLA-DPA1",3780.21511256523,1.25560588051938,0.292124564116548,4.29818657775875,1.72201183586464e-05,0.00079166387431492,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9539","ChAd-BNT (V3, D1)","COL1A1",2.15997205114444,3.98534373965453,1.04074345750663,3.82932384624586,0.00012849582202407,0.00366846522877188,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9540","ChAd-BNT (V3, D1)","TRBV6-5",36.9154902824828,-1.14322013962848,0.347704925861425,-3.28790320354592,0.00100936537284092,0.0164313187912795,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9541","ChAd-BNT (V3, D1)","H4C5",1995.71821952737,-1.09537907491745,0.197870205801601,-5.53584644277246,3.09728845792668e-08,5.39063350182648e-06,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9542","ChAd-BNT (V3, D1)","CALM2P2",13.399777201571,1.02397767839793,0.306918420667265,3.33631873959119,0.00084895768893876,0.0145497383476307,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9543","ChAd-BNT (V3, D1)","MYH11",12.4980706365824,1.28879833040098,0.458068168578222,2.81355138559667,0.00489975543922169,0.0478803662117199,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9544","ChAd-BNT (V3, D1)","CDHR5",4.30723930864452,2.78879892514459,0.683075704483456,4.0827084126107,4.45138609881038e-05,0.00164053811314339,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9545","ChAd-BNT (V3, D1)","HECW1",0.725955506530126,4.6935913194703,1.50924065531263,3.10990252147566,0.00187149095047045,0.0251225970636001,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9546","ChAd-BNT (V3, D1)","PRLR",30.1937658706316,1.27372143353317,0.423045994631759,3.01083440026865,0.00260530897228793,0.0314172926744749,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9547","ChAd-BNT (V3, D1)","TRGC1",287.730251451504,-1.17501470180939,0.387485222886375,-3.03241164413113,0.00242608109993468,0.0299269944649144,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9548","ChAd-BNT (V3, D1)","CACNA1G",0.90837354252855,5.60580667869138,1.88720148084134,2.97043359471732,0.002973796900172,0.0344093147291827,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9549","ChAd-BNT (V3, D1)","JPH4",10.1466823337134,2.2519906570638,0.514620672704153,4.37602058469662,1.20865605040179e-05,0.00061528319533809,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9550","ChAd-BNT (V3, D1)","TRGC1",287.730251451504,-1.17501470180939,0.387485222886375,-3.03241164413113,0.00242608109993468,0.0299269944649144,"DOWN",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9551","ChAd-BNT (V3, D1)","LAP3P2",3.10894068554716,2.39820186146462,0.795375203796846,3.01518308594036,0.00256824174922793,0.0310709963321876,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9552","ChAd-BNT (V3, D1)","CLNK",9.03525390187695,1.35277059170528,0.467932585592818,2.89095188784826,0.00384076914537108,0.0409945570293628,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9553","ChAd-BNT (V3, D1)","IGHEP2",22.2588571311664,2.15581635096899,0.384175183097844,5.61154506021263,2.00528055694853e-08,4.06470368893467e-06,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9554","ChAd-BNT (V3, D1)","CHD5",5.73914558735765,3.10625604519717,0.664662659671141,4.67343245479454,2.96207150730124e-06,0.00020760006315824,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
"9555","ChAd-BNT (V3, D1)","RASGEF1B",254.113732866327,2.10803163025946,0.303860857654282,6.93748989762239,3.99127855551768e-12,6.84565676556751e-09,"UP",55,"BNT",1,3,0,"RNA","HE","V","H","GSE199750","None","No","Yes"
