"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition","day","vaccine","direction","study"
"907","INTS2",821.292626658374,-0.707591608006189,0.209320140047978,-3.38042774022606,0.000723731024565467,0.0160214012371288,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"908","ATIC",1189.92662059091,-0.587067859477219,0.173700640962349,-3.37976795148656,0.000725470524720596,0.016025961050891,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"909","POLR3A",949.686087545068,-0.44609558681918,0.132005410352553,-3.37937350922035,0.000726512306333706,0.016025961050891,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"910","PROM1",10.494415453149,2.53956988754178,0.751492704702695,3.37936732006797,0.000726528663888705,0.016025961050891,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"911","RCE1",287.04541531948,0.668476294138375,0.19792609827667,3.37740348523391,0.000731736272470513,0.0161216622216158,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"912","ZNF202",658.031585643604,-0.758991764512466,0.224773533920548,-3.37669542883439,0.000733622353407531,0.0161440430344758,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"913","ABCA9",35.3904802066407,1.53081168262433,0.45352006953905,3.37540008798336,0.00073708450168447,0.0161655059082619,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"914","PP2D1",256.524310155341,1.25394247150102,0.371535489342984,3.37502744009319,0.000738083311104407,0.0161655059082619,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"915","PXN-AS1",294.058942235339,1.11177328293155,0.329409491313086,3.37504932993831,0.00073802460494143,0.0161655059082619,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"916","SRPRB",606.647289809273,-0.774065961815402,0.22930779559284,-3.37566352602262,0.000736379165418889,0.0161655059082619,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"917","CDK16",2883.36642184714,1.19713104033998,0.355147259071675,3.37080185686686,0.000749497444126414,0.0163383397015148,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"918","G3BP1",2885.43114247272,-0.686916100982924,0.203757017758207,-3.37125125083087,0.000748275798712967,0.0163383397015148,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"919","KLRC4",304.150421375598,-1.50874220568333,0.4475580478637,-3.37105368317006,0.000748812644338445,0.0163383397015148,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"920","SLC7A5",384.846658773772,1.38281675984695,0.410205861690599,3.37103120405909,0.000748873748918604,0.0163383397015148,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"921","ATXN1L",5837.04243698165,0.980128403332494,0.290862189017031,3.36973467278384,0.00075240593344189,0.0163824911634748,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"922","SRA1",1125.47997119395,0.722535497378189,0.214455551619323,3.36916201013416,0.000753970978360033,0.0163973219455533,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"923","RHOG",5937.29742485984,0.826266740508199,0.245289630079358,3.36853514859506,0.000755687610180277,0.0164154108389395,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"924","DNM3OS",3.06284363072222,2.91263610500152,0.86474669554062,3.36819570403863,0.00075661867768051,0.0164164129703522,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"925","PRKACB",4572.15375737535,-0.897953486348785,0.266706867502745,-3.36681801543615,0.000760408505879792,0.0164793670474019,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"926","TNNT1",264.545807798849,2.54378073167407,0.755818730095896,3.36559631348554,0.000763783974482307,0.0165332047965242,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"927","ADNP-AS1",205.464699034485,0.946643700699549,0.281405901479357,3.36397956021186,0.000768272328772274,0.0165723488035517,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"928","DARS2",492.714313056314,-0.752324541974466,0.223629436945889,-3.36415702802356,0.000767778457230685,0.0165723488035517,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"929","SNHG12",220.580265657976,-0.931010287697113,0.276718144592479,-3.36447141573678,0.000766904277621749,0.0165723488035517,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"930","C1orf95",10.6260172952777,2.17847820655374,0.648000430479858,3.36184685084318,0.000774230516972707,0.0166563566647354,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"931","MTMR7",265.407945403047,0.697673571841592,0.207542144185721,3.36159951791417,0.000774924264352493,0.0166563566647354,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"932","PDZD3",72.5336552058156,1.93370050654918,0.575140399789754,3.36213645790846,0.000773418927142603,0.0166563566647354,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"933","TNFSF9",11.1721038702177,1.82256648847686,0.542220320658719,3.36130244300453,0.000775758296497839,0.0166563566647354,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"934","VTI1A",1717.06005390422,0.458682185092689,0.136475999410085,3.36089999029378,0.000776889503972337,0.0166613609112033,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"935","PGAP2",785.949277892698,0.692752459044561,0.206242676297148,3.35891907282306,0.000782479785702803,0.0167618735618622,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"936","GLIPR1",7872.77760786458,0.623419341179279,0.1856800431478,3.35749244027826,0.000786528942453304,0.0168097907966028,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"937","PPM1F",4025.41708444135,1.00951300152848,0.300664203915563,3.35760954706794,0.000786195831427403,0.0168097907966028,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"938","ZNF404",91.11645858855,-1.30114588114401,0.38759566316385,-3.35696707884467,0.000788024949226188,0.0168223830070138,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"939","FBXO48",233.097126108905,-0.822055368793074,0.24495093077452,-3.35600018417478,0.000790785161059142,0.0168232288105598,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"940","MAP1B",29.1852066585158,2.14130590994379,0.63799272328871,3.35631713619842,0.000789879365244443,0.0168232288105598,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"941","ZXDC",2696.31596896549,0.609050292983117,0.181478501906915,3.35604651010132,0.000790652709187475,0.0168232288105598,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"942","METTL2A",343.686464919525,-0.720497346343534,0.214730192698538,-3.35536115014365,0.000792614345417701,0.016842827860073,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"943","AGBL2",139.181948082853,-0.701235526888467,0.209031480941864,-3.35468860350032,0.000794543697708132,0.016849814390516,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"944","ASB15",3.30798977278057,5.07504788510573,1.51293370111796,3.35444169255771,0.000795253110803232,0.016849814390516,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"945","RAB43",45.8031129437609,1.33803695021477,0.398902303243491,3.35429737891994,0.000795668018225,0.016849814390516,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"946","IER3",397.44998717872,1.30089455980255,0.388153834134199,3.35149223169281,0.000803772940145119,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"947","INPP5K",1779.03794664983,0.547314438806394,0.163272152444529,3.35216036912567,0.0008018355671022,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"948","NRBP1",5469.68753865775,0.605976406386868,0.18081015602523,3.35145115577641,0.000803892188059994,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"949","PLXNB3",22.5437038464242,1.86740594455552,0.556889098152666,3.35328156135601,0.000798594222845321,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"950","RGS9BP",2.97496633708055,-3.79786447740822,1.13313668604824,-3.35163844236045,0.000803348607646815,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"951","SH2B2",422.834140890325,1.44695446928487,0.431713751112282,3.35165249093152,0.000803307846842289,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"952","ST6GAL1",6569.44562075799,-0.720864601487979,0.215068587779649,-3.35178934743622,0.000802910869050029,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"953","TKTL1",305.108181386862,-1.45241871831089,0.433295452479933,-3.35202852925893,0.00080221751468869,0.0168699140053178,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"954","SERPINF1",423.649535849246,-0.817024765179887,0.243825899137965,-3.35085308028572,0.000805630327971976,0.0168872861177493,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"955","ASB1",1903.3810611222,-0.508480429167699,0.151760796209314,-3.35053875485987,0.000806545224742412,0.0168873820137658,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"956","ZNF382",207.252313621837,-0.964616111882874,0.28793666360345,-3.3500982466455,0.000807829020075687,0.0168951929553823,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"957","CDH5",7.05688303963539,2.22258302868728,0.663845333854427,3.3480434603381,0.000813842477060465,0.0170017925585008,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"958","UCP2",4728.02652818774,-0.640778571315644,0.191447484506132,-3.34702006123836,0.000816852986955292,0.0170454890450029,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"959","HM13-AS1",74.9507643615176,1.23773865604148,0.369907035020848,3.34608033602745,0.000819626451870352,0.0170649722880437,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"960","NFIX",206.002627538232,1.01667177693145,0.303824502256061,3.3462468279619,0.000819134438719298,0.0170649722880437,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"961","MTSS1L",69.683702896743,1.63207319028208,0.487814183717283,3.34568621569226,0.00082079224021334,0.017070086152688,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"962","TRG-AS1",1190.43360552997,-1.37665946022158,0.411677585736082,-3.34402335206106,0.000825727866306173,0.0171535024052025,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"963","EIF2B5",2636.64169742245,-0.40316980656819,0.120610467034641,-3.34274310083217,0.000829546586173702,0.0172135556153337,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"964","C17orf75",428.150456107066,-0.683040866926658,0.204409020591222,-3.34153974688136,0.000833150867905219,0.0172690298888377,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"965","RFC4",366.831415522599,-0.666917514952954,0.199653341945683,-3.34037741844759,0.000836646057552134,0.0173221216670197,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"966","LOC148696",166.084979541932,1.58129648831744,0.473477260837297,3.33975170322029,0.000838533246772094,0.0173418397557069,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"967","LOC101927954",216.359357807917,1.056105485004,0.316276713895885,3.33918192077733,0.000840255173921688,0.0173571395312643,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"968","PLA2G2C",3.63594848482949,2.56681876725163,0.768764532111817,3.33888812508105,0.00084114432853251,0.0173571395312643,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"969","SHQ1",358.650884079653,-0.646416379124469,0.193710295296008,-3.3370264504356,0.000846798889063265,0.0174544068789029,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"970","LEO1",953.08515342764,-0.75029184735603,0.224938054803119,-3.33554874924448,0.000851312263133345,0.0175279620348354,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"971","BLNK",553.537186813415,-0.994131025643159,0.298142703161063,-3.33441340372536,0.000854795117251213,0.0175634784726298,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"972","TBC1D30",215.400840338415,1.22200405574237,0.3664873200607,3.33436926423532,0.000854930788679033,0.0175634784726298,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"973","NDUFAF4",212.800904081638,-1.35480677014176,0.406366444797389,-3.33395335044765,0.00085621016269233,0.0175663875535685,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"974","SAMD8",4385.85393980175,0.968645122512854,0.290597946763495,3.3332827478688,0.000858276713348357,0.0175663875535685,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"975","SDE2",1859.35421697793,0.714401042847463,0.214335720707889,3.33309371152882,0.000858860089002568,0.0175663875535685,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"976","TSSC4",265.49962419456,0.79473251209462,0.238405862910585,3.33352755000278,0.000857521787692034,0.0175663875535685,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"977","IKBKAP",2194.43409412331,-0.53977537161317,0.162052033491265,-3.33087687938372,0.00086572883945789,0.0176842710924212,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"978","TAF13",510.360601427674,1.26435743431825,0.379616317885202,3.33061929835322,0.00086653023680723,0.0176842710924212,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"979","NARS2",214.247273421176,-0.775084561435535,0.232790042460901,-3.32954345143743,0.000869884900790054,0.017733225048963,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"980","CAMP",805.378980831778,1.7011891248694,0.511115548718806,3.32838460722572,0.000873511831932414,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"981","GJD3",34.0475238637131,1.2489055353132,0.375301982823577,3.32773497735632,0.000875551160465058,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"982","PPIL1",182.218472820968,-0.913760895531963,0.274535176007513,-3.32839277217778,0.000873486228430204,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"983","PXMP4",373.356402513006,-1.03749386107475,0.311678370473527,-3.32873230663554,0.000872422138568475,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"984","TMEM127",8016.77321998231,0.771256394565827,0.23177229454367,3.32764706016452,0.000875827490392356,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"985","ZNF436-AS1",37.1262412457253,-1.1773646775925,0.353778831687323,-3.32796813188947,0.000874818730716053,0.0177374189675421,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"986","NFYA",4742.44461010192,0.779492444617804,0.234273634303705,3.32727345496888,0.00087700265994382,0.0177418498850794,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"987","BTBD19",166.724985207955,1.3318035279461,0.400360928535196,3.32650724140035,0.000879417348074164,0.0177713194162569,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"988","MIR597",2.26244481699902,3.20977681318726,0.965117692618319,3.32578797149525,0.000881689702739071,0.0177785061690353,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"989","TRAF5",2988.46675760997,-0.790803240799386,0.237761163070592,-3.32604042891813,0.00088089150693829,0.0177785061690353,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"990","LTF",4231.56712246536,2.70012087927175,0.812131381102639,3.32473407887006,0.000885029047205804,0.0178264645545221,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"991","ELK1",650.214063971501,0.5709038879768,0.171842787509109,3.3222452699479,0.000892961632227555,0.0179278861525834,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"992","KLHL15",1253.82109942453,1.23461786902928,0.371617267385308,3.3222833742792,0.000892839687026522,0.0179278861525834,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"993","LOC101927151",110.910608950297,-1.12810494796153,0.339572891927249,-3.32212898844474,0.000893333863095286,0.0179278861525834,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"994","PHEX",65.1531638022985,-1.19217303043349,0.358878246336004,-3.32194286671057,0.000893929960171403,0.0179278861525834,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"995","CD63",6598.32440073785,1.01926320706433,0.306945874357905,3.32066104226522,0.000898045317589156,0.0179850609548758,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"996","MIR372",18.123643361228,1.43797638148015,0.433066525570704,3.32045147009493,0.000898719826703135,0.0179850609548758,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"997","LINC00996",179.422894613094,-1.22886509670019,0.370201572429034,-3.31944861454027,0.000901954026986827,0.0180109248166121,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"998","MIR3127",4.79489994718855,2.61240009064539,0.786932067818319,3.31972758193471,0.000901053278295262,0.0180109248166121,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"999","DYM",1038.13442476723,0.467748100135767,0.141020743564723,3.31687444210001,0.000910305156712205,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1000","GPR18",389.255825933155,-1.08594138076099,0.327525608035702,-3.31559228993972,0.000914491395988178,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"1001","SAP30",233.454494925426,1.28173246727776,0.386582688054727,3.31554543667593,0.000914644709689002,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1002","UCKL1-AS1",204.127045663974,1.12131769043706,0.33819841904475,3.3155615972548,0.000914591826196562,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1003","YBX3",1463.68091121111,1.10878913283445,0.334415052456309,3.31560772964702,0.000914440879246426,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1004","ZNF232",256.107973363277,-0.703029466674731,0.212030632639225,-3.31569763257251,0.00091414677977115,0.0181471379780114,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1005","HNRNPH2",6.65024175890688,1.91019161739562,0.576221023949583,3.31503283983397,0.000916323590478564,0.0181610244946238,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1006","KGFLP2",37.4556115301277,-1.50613921848611,0.454581667417548,-3.31324232022467,0.00092221041765335,0.0181999206998801,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"1007","KLRAP1",320.712813349333,-1.48501147388664,0.4481872460318,-3.3133728972316,0.000921779927942732,0.0181999206998801,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"1008","PSMD2",4869.08764200577,0.442646914231965,0.133585591038224,3.3135827808353,0.000921088368327595,0.0181999206998801,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1009","VWF",206.601140621245,1.63325170011888,0.492879238806933,3.31369546843226,0.000920717264764724,0.0181999206998801,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1010","FNDC9",64.3063037506003,1.29762968219137,0.391718355689,3.31265988265713,0.000924132882789518,0.0182184793928038,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1011","FBLN5",212.679546334368,-1.8094287723474,0.54649534188764,-3.31096833524231,0.00092973728562082,0.0183095078402886,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"1012","KCNA5",5.27890012834472,-2.83659392408377,0.856963721300834,-3.31005135173978,0.000932788564373022,0.0183501173464305,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"1013","RPS19BP1",281.506408259462,0.628802357078806,0.189991555720583,3.3096331818219,0.000934183110013457,0.0183580835528174,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1014","CA4",664.812447928556,2.57338364253626,0.777821175296078,3.30845151079449,0.00093813428674801,0.0183967538620109,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1015","SYCE1L",48.2985245210514,1.3251511599814,0.400529877780301,3.30849515478163,0.000937988078560006,0.0183967538620109,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1016","SF1",15423.9601133547,1.00964744770168,0.305200592398143,3.30814380066657,0.000939165720878866,0.0183975325111128,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1017","IGF2R",54218.3757375849,1.03418741333597,0.312662768368952,3.30767689012334,0.00094073279614488,0.0184087912460798,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1018","BAZ1B",4562.43136026225,-0.552456084927463,0.167062332787005,-3.3068859731045,0.000943392850955436,0.0184413917577179,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1019","SGOL2",212.609465226026,-0.878655190602039,0.265736999838957,-3.30648419728726,0.000944746792298523,0.018448418677821,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1020","C10orf2",484.339840184717,-0.849554049842722,0.257051487479748,-3.30499565737645,0.000949778715831956,0.018527176611355,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1021","ASPH",2037.52025432301,1.30050984956256,0.393890474375477,3.30170424056219,0.000960993423176412,0.0185701968680683,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1022","CHRAC1",977.657244532974,0.427196207207522,0.129372827706686,3.30205511296438,0.000959792096356683,0.0185701968680683,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1023","DPYD-AS1",29.0532144126982,1.32909533079189,0.402445565501185,3.3025468404322,0.000958110846443671,0.0185701968680683,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"1024","FAM91A1",5968.79187566645,0.791150566052964,0.239604773159644,3.30189818683551,0.000960329212426505,0.0185701968680683,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"1025","FBXL12",417.270603192,0.615236514794667,0.186211849282401,3.30396007109959,0.000953294086979759,0.0185701968680683,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
