genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
CLEC4F,BNT-I (D4),-8.228312250825718,DOWN,3.1169255359346235e-8,1.0780411760314767e-5,Other
CLEC4F,"I (D10, moderate)",-4.595996563234286,DOWN,8.940752550706622e-4,0.03034628611175197,Other
CLEC4F,"I (D10, severe)",-6.900943988301744,DOWN,6.605332991245074e-4,0.02454529001134034,Other
CLEC4F,I-BNT-I (D5),-8.712289317138469,DOWN,8.922319138637075e-6,0.0010256512564726396,Other
CLEC4F,I-I (D5),-5.655424543449182,DOWN,2.5257997169418136e-5,0.0022627079029865008,Other
CLEC7A,"BNT-I (D26, severe)",-1.1304152792914504,DOWN,0.001850897059331295,0.04986533653384328,Other
CLEC7A,"I (D26, severe)",-1.505514691500071,DOWN,3.381787662148315e-5,0.002822685086509516,Other
CLEC9A,"ChAd (V1, D3)",-0.9570185660835442,NEUTRAL,4.5243985902025315e-7,9.858020859302216e-5,Other
CLEC9A,"ChAd-BNT (V2, D3)",-1.06859051045723,DOWN,7.20146020522971e-6,8.690582804749292e-4,Other
CLEC9A,"ChAd-BNT (V2, D7)",-0.9798733200536964,NEUTRAL,4.4731109494682166e-4,0.018621187877863293,Other
CLECL1,"I (D10, severe)",2.67196082662026,UP,4.671738328525898e-6,6.244396754573877e-4,Other
CLECL1P,"ZF2001 (V3, D14)",0.7305116549804276,NEUTRAL,4.562840469071589e-4,0.018894947537592556,Other
CLIC1,"ChAd (V1, D3)",0.3731042295405976,NEUTRAL,4.9469285147332923e-8,1.5790545850053772e-5,Other
CLIC1,"ChAd-BNT (V2, D7)",-0.3152044099619415,NEUTRAL,0.0016882064796207097,0.04686682465127836,Other
CLIC1,"I (D26, moderate)",-1.0863083503870052,DOWN,3.2104322017690337e-4,0.014747090282942153,Other
CLIC1,"I (D26, severe)",-1.2574142888207962,DOWN,3.625332462029074e-4,0.016089561846286526,Other
CLIC2,"ChAd (V1, D7)",-0.32202671230133667,NEUTRAL,0.00149960123652988,0.043263501047579166,Other
CLIC2,"ChAd-BNT (V2, D7)",-0.5163076991268554,NEUTRAL,5.775637233328697e-4,0.022352138222939837,Other
CLIC6,"ZF2001 (V3, D07)",2.3368920310162737,UP,9.35977454207288e-5,0.006012662943119408,Other
CLINT1,"ChAd (V1, D3)",-0.11933467669369964,NEUTRAL,0.00112262104836287,0.035602910467430436,Other
CLINT1,"ChAd (V1, D7)",0.23172449992793656,NEUTRAL,1.8429158422868248e-10,1.3408464464471207e-7,Other
CLINT1,"ChAd-BNT (V2, D7)",0.18651765391193653,NEUTRAL,5.097935619745224e-4,0.020444815872780096,Other
CLIP1,"ChAd-BNT (V2, D3)",0.32703363803152413,NEUTRAL,1.0016752708078612e-9,5.777217670503584e-7,Other
CLIP1,"I (D10, moderate)",0.7609048093452568,NEUTRAL,1.5082998528970914e-4,0.008528060683743982,Other
CLIP1,"I (D26, moderate)",-0.6798903435571485,NEUTRAL,7.09891467922017e-4,0.025813816858229394,Other
CLIP1,"I (D26, severe)",-0.8553500166243593,NEUTRAL,2.660815733726275e-4,0.012885065090171718,Other
CLIP2,"I (D10, severe)",-1.3078732260392059,DOWN,7.593622369776582e-4,0.027079873129017322,Other
CLIP4,"ChAd (V1, D3)",0.20528247853550868,NEUTRAL,1.2511155137481472e-4,0.007444874440253284,Other
CLIP4,"ChAd-BNT (V2, D3)",0.22562120128631544,NEUTRAL,7.488521023114941e-4,0.02682267387967451,Other
CLK1,"BNT-I (D26, severe)",-1.0229496450949531,DOWN,1.2436999871947568e-4,0.00741925025679492,Other
CLK1,"BNT-I (D51, severe)",-1.3884856380825996,DOWN,1.0361481344104959e-4,0.006475642366220401,Other
CLK1,"BNT-I-BNT (D51, severe)",-1.2616990355239048,DOWN,4.189677409088093e-4,0.017799247891736963,Other
CLK1,"I (D10, moderate)",0.7542297456346774,NEUTRAL,9.51436109531209e-4,0.031672165794837184,Other
CLK1,"I (D26, moderate)",-0.9124720777847557,NEUTRAL,6.400369681297739e-5,0.004549853678489474,Other
CLK1,"I (D26, severe)",-0.8537909267252954,NEUTRAL,0.0013597542282345776,0.04056687542202723,Other
CLK1,"I (D51, moderate)",-0.9730523120284386,NEUTRAL,2.618860323161984e-4,0.01273227449013109,Other
CLK1,"I (D51, severe)",-0.9639792288116099,NEUTRAL,2.9876330016177994e-4,0.014003463081463835,Other
CLK2,"ChAd-BNT (V2, D7)",0.2843946839093401,NEUTRAL,9.153981994590946e-4,0.030854608421012956,Other
CLK4,"ChAd (V1, D3)",-0.2063246937741457,NEUTRAL,3.310925387649461e-4,0.015052942690098641,Other
CLMN,"BNT-I (D26, severe)",-0.901018340124674,NEUTRAL,5.657324898179137e-4,0.022024815437956074,Other
CLMN,"I (D26, moderate)",-1.0401051938757049,DOWN,3.3320181268341885e-6,4.8072183177894903e-4,Other
CLMN,"I (D26, severe)",-0.8638877503000472,NEUTRAL,9.435996176990616e-4,0.031479475425649515,Other
CLMP,I-I (D1),-1.4626971424085575,DOWN,0.0010956124459983,0.03500012153483469,Other
CLN5,"ChAd (V1, D3)",0.18669011516739817,NEUTRAL,6.762015851312857e-4,0.024936771711653476,Other
CLN5,"ZF2001 (V3, D07)",0.7802965436396965,NEUTRAL,2.147445060456042e-4,0.011051642221695876,Other
CLN6,"BNT-I (D10, severe)",1.0667553651064576,UP,1.2107863346447992e-5,0.001294665995664671,Other
CLN6,"I (D26, moderate)",0.8914140145632362,NEUTRAL,2.4627991123136415e-4,0.012195926392199631,Other
CLNS1A,"ChAd (V1, D3)",0.1376345125438149,NEUTRAL,0.00180827637135775,0.049073482777057385,Other
CLOCK,"ChAd (V2, D7)",0.5742203144372533,NEUTRAL,0.00100878358625919,0.033054216761273604,Other
CLOCK,"ChAd-BNT (V2, D3)",0.26444832133757334,NEUTRAL,1.733425558576084e-7,4.465553889855592e-5,Other
CLP1,"BNT-I (D26, severe)",-1.519574600511414,DOWN,5.582463162699831e-5,0.004110518299002607,Other
CLP1,"BNT-I (D51, severe)",-2.0639097823188313,DOWN,4.6021666596570076e-5,0.0035674167120643466,Other
CLP1,"BNT-I-BNT (D51, severe)",-1.6355486668795804,DOWN,0.001219981470134729,0.037680515374575146,Other
CLP1,"I (D26, moderate)",-1.7307682332320573,DOWN,8.248540797227878e-8,2.4068297615047e-5,Other
CLP1,"I (D26, severe)",-1.7193422901747082,DOWN,5.139378620279471e-6,6.717549784883448e-4,Other
CLP1,"I (D51, moderate)",-1.8235328498615637,DOWN,1.3396108008819498e-6,2.3601173965116277e-4,Other
CLP1,"I (D51, severe)",-1.318489726490429,DOWN,4.6675062398933155e-4,0.019201935137345517,Other
CLP1,"ZF2001 (V3, D07)",-0.9059309144465768,NEUTRAL,1.0478868527578925e-8,4.276551771922007e-6,Other
CLPB,"ChAd-BNT (V2, D3)",0.23668440739673877,NEUTRAL,0.00118589132871778,0.036990421588601274,Other
CLPB,"ZF2001 (V3, D07)",-0.30161858095771865,NEUTRAL,2.2179705494505112e-4,0.011329719587588896,Other
CLPTM1L,"ChAd (V1, D3)",0.1889028226054789,NEUTRAL,7.936758375449177e-4,0.02792487033493472,Other
CLPTM1L,"ChAd (V1, D7)",0.28833608857122817,NEUTRAL,2.512923389073677e-7,6.0633854523619664e-5,Other
CLPX,"ChAd (V1, D7)",0.21190480700157033,NEUTRAL,7.407304244565302e-9,3.1919454441986555e-6,Other
CLPX,"ChAd-BNT (V2, D3)",-0.1693435447711628,NEUTRAL,2.4971663497257407e-4,0.01231463868098911,Other
CLRN1,"I (D26, moderate)",-4.7143412463789485,DOWN,0.0011281664013240668,0.03572945279446927,Other
CLRN1-AS1,"I (D26, moderate)",-8.788020134426812,DOWN,7.693205103737306e-7,1.5153376263557335e-4,Other
CLSPN,"BBIBP (V3, D14)",0.6513310320901556,NEUTRAL,7.815615775776335e-4,0.02764070686923546,Other
CLSPN,"ChAd (V1, D3)",1.122660828214776,UP,1.1911127929866435e-25,1.525945866378366e-21,Other
CLSPN,"ChAd (V1, D7)",1.1495215788156088,UP,3.821318761228457e-27,6.469090059533147e-23,Other
CLSPN,"ChAd-BNT (V2, D3)",1.2753872057472888,UP,1.2288807856370767e-21,9.101599931878492e-18,Other
CLSPN,"ChAd-BNT (V2, D7)",1.0182082018637153,UP,7.638204149518857e-11,6.215603378567395e-8,Other
CLSPN,"ZF2001 (V3, D07)",0.9510477883437466,NEUTRAL,9.733487311474656e-7,1.8308631695459354e-4,Other
CLSPN,"ZF2001 (V3, D14)",0.7042479684368593,NEUTRAL,2.8685974201087184e-4,0.013591336872451832,Other
CLSTN2,"ChAd (V1, D3)",-1.873868117188558,DOWN,5.0325767253584365e-6,6.607102090778327e-4,Other
CLSTN2,"ZF2001 (V3, D07)",1.4866702938342988,UP,1.2487153725095057e-4,0.0074345813989941225,Other
CLSTN3,"BNT-I (D10, severe)",1.1082780266919532,UP,3.840162442800721e-4,0.016744341087233845,Other
CLSTN3,"I (D10, moderate)",1.0530809460612551,UP,7.461068373030725e-4,0.0267490432253109,Other
CLTA,"ChAd (V1, D3)",0.35301669389395085,NEUTRAL,4.6560280021377655e-10,3.012977694617506e-7,Other
CLTA,"ChAd-BNT (V2, D7)",-0.29754398260958786,NEUTRAL,3.5456533376716933e-4,0.015825582970022865,Other
CLTB,"ZF2001 (V3, D07)",-0.5096908104316898,NEUTRAL,7.782247524931535e-4,0.027561768084403464,Other
CLTC,"ChAd (V1, D7)",0.1589310801500378,NEUTRAL,0.00102165584531342,0.033348645313101465,Other
CLTC,"ChAd-BNT (V2, D7)",-0.23756424034793075,NEUTRAL,8.900391614050786e-4,0.030254773431343834,Other
CLTC,"I (D10, moderate)",0.5575552897540424,NEUTRAL,8.222065434926826e-4,0.028621174618802838,Other
CLUHP3,"ChAd (V1, D3)",-0.33766686499287807,NEUTRAL,6.610504269546542e-4,0.024559693020808803,Other
CLVS1,"ZF2001 (V3, D07)",1.8846105919805036,UP,2.431165982812743e-4,0.012079012662817041,Other
CLXN,"ZF2001 (V3, D07)",2.390746780038495,UP,2.4272838591246375e-5,0.002197189030279001,Other
CMAHP,BNT-I (D4),1.1875632987208304,UP,9.457905955931872e-5,0.006059944216172269,Other
CMAHP,"ChAd-BNT (V2, D3)",0.3349066362545458,NEUTRAL,1.7484724511197717e-5,0.0017212758064205785,Other
CMAS,"ChAd (V1, D3)",0.283499619266941,NEUTRAL,2.2935006276687087e-11,2.218659957697058e-8,Other
CMBL,"I (D10, severe)",-3.3510951453700324,DOWN,5.230867176526627e-4,0.0208325152560828,Other
CMC2,"BNT-I (D26, severe)",-1.0840773372138912,DOWN,8.52614589175525e-5,0.005606940451198463,Other
CMC2,"BNT-I (D51, severe)",-1.3321490940257457,DOWN,3.2964312569956443e-4,0.015010740461541225,Other
CMC2,"ChAd-BNT (V2, D7)",-0.3667498387007565,NEUTRAL,0.0013814116212988,0.040971318565739885,Other
CMC2,"I (D26, moderate)",-1.3260471181344649,DOWN,1.866047166231821e-8,7.014480176757562e-6,Other
CMC2,"I (D51, moderate)",-1.0619529563809178,DOWN,1.1329979570411973e-4,0.006918488475300981,Other
CMC2,"I (D51, severe)",-1.0729029193545228,DOWN,9.486653095719567e-5,0.006073027452533703,Other
CMC4,"BNT-I (D26, severe)",-1.0456931606375286,DOWN,4.381238164101906e-4,0.01835641395487715,Other
CMIP,"ChAd-BNT (V2, D7)",-0.34878277431210547,NEUTRAL,1.2234816877415002e-5,0.001305443256155751,Other
CMKLR1,"ChAd (V1, D7)",-0.7688555254988441,NEUTRAL,4.3747116429408534e-7,9.589175737462269e-5,Other
CMPK1,"ChAd (V1, D3)",-0.18668369410381527,NEUTRAL,5.273848739118438e-6,6.854564512623802e-4,Other
CMPK2,"ChAd (V1, D3)",0.92296234203471,NEUTRAL,3.0685549423481157e-6,4.5164640971895716e-4,Other
CMPK2,"ChAd-BNT (V2, D3)",1.5688201197417988,UP,2.319362836273239e-10,1.6372335632215877e-7,Other
CMPK2,I-I (D1),-4.957068887766002,DOWN,8.114810315594349e-4,0.028355057278390293,Other
CMSS1,"ZF2001 (V3, D07)",1.0780047780956232,UP,1.0201204424419722e-5,0.001136289040023829,Other
CMTM1,"ChAd-BNT (V2, D3)",0.726075131853557,NEUTRAL,0.00112135390473792,0.03557629969348315,Other
CMTM1,"ChAd-BNT (V2, D7)",0.9859198922801342,NEUTRAL,1.3689102708874077e-4,0.007948525043896313,Other
CMTM2,"BNT-I (D26, mild)",-2.3493847440083164,DOWN,3.744855288526605e-4,0.01645731477135819,Other
CMTM2,"BNT-I (D26, severe)",-1.831429581312024,DOWN,1.980554926365922e-4,0.010424204207463622,Other
CMTM2,"ChAd-BNT (V2, D3)",-1.464541027326561,DOWN,6.490292164463665e-4,0.024221252530897148,Other
CMTM2,"ChAd-BNT (V2, D7)",-2.293434854769651,DOWN,5.361991629213542e-6,6.94057982839794e-4,Other
CMTM2,"I (D26, severe)",-2.4546487593881356,DOWN,6.152836925509307e-7,1.26146596344253e-4,Other
CMTM3,"I (D10, severe)",-0.7961823238608933,NEUTRAL,8.742891535960271e-4,0.029877959615055665,Other
CMTM3,"ZF2001 (V3, D07)",-0.564895251839807,NEUTRAL,4.5417360182789193e-4,0.018826713264455074,Other
CMTM4,"BNT-I (D26, severe)",-1.005879899555558,DOWN,3.926920139496366e-4,0.01701052799673967,Other
CMTM4,"ChAd (V1, D3)",-0.2784132394115019,NEUTRAL,8.969347545605083e-4,0.030415592404287886,Other
CMTM4,"ChAd-BNT (V2, D3)",0.4104416201090395,NEUTRAL,8.33019537656593e-5,0.005512487199345985,Other
CMTM4,"I (D26, moderate)",-0.8581023625757184,NEUTRAL,3.9320632653790533e-4,0.017023208538432862,Other
CMTM4,"I (D51, moderate)",-0.9241274442871968,NEUTRAL,0.001103382232055984,0.035161838280814345,Other
CMTM5,"BNT-I (D10, mild)",-2.6219545376904496,DOWN,0.001173549491055136,0.03673780319511259,Other
CMTM5,"BNT-I (D26, mild)",-3.248976514940863,DOWN,6.138004076482894e-5,0.004421699667622637,Other
CMTM5,"BNT-I (D26, severe)",-2.10386424939954,DOWN,4.170477594983999e-4,0.01774293386954259,Other
CMTM5,"BNT-I (D51, severe)",-3.20174943097487,DOWN,7.785819961812644e-5,0.005260580732675922,Other
CMTM5,"ChAd-BNT (V2, D3)",-1.6502210848056922,DOWN,8.361663052562926e-11,6.689478623420892e-8,Other
CMTM5,"ChAd-BNT (V2, D7)",-1.6550546325602595,DOWN,2.8069323871445157e-8,9.88128796358385e-6,Other
CMTM5,"I (D26, severe)",-2.059989860264848,DOWN,5.38263945226583e-4,0.021244193322966294,Other
CMTM5,"I (D51, moderate)",-2.6074474635461855,DOWN,1.3196132252475688e-5,0.0013863265175226346,Other
CMTM5,"I (D51, severe)",-2.8366484016259714,DOWN,2.2479685299354916e-6,3.54006872710627e-4,Other
CMTM6,"ChAd-BNT (V2, D7)",-0.4323363864584987,NEUTRAL,5.573644693906031e-5,0.004105938469470425,Other
CMTM6,"I (D26, severe)",-0.9684343048545877,NEUTRAL,0.0010228086271458665,0.033368115128375085,Other
CMTM6,"ZF2001 (V3, D07)",-0.5820446019628318,NEUTRAL,1.93862888343258e-7,4.908816486914097e-5,Other
CMTM6,"ZF2001 (V3, D14)",-0.3870112250002387,NEUTRAL,5.293020567008451e-4,0.021005922015053247,Other
CMTM7,"ChAd (V1, D3)",0.1869656489646068,NEUTRAL,9.575956513950742e-5,0.006110802282116381,Other
CMTM7,"I (D26, moderate)",-0.8228194932625517,NEUTRAL,0.0015875256194262171,0.04496183865366301,Other
CMTM7,"ZF2001 (V3, D07)",-0.4117056744496166,NEUTRAL,7.403679254034123e-4,0.02660859403341942,Other
CMTR1,"ChAd-BNT (V2, D3)",0.3735440012051637,NEUTRAL,5.555469294151917e-7,1.1628839822722886e-4,Other
CMTR2,"BBIBP (V3, D07)",0.5484706091319911,NEUTRAL,7.7514546793619e-4,0.027481457803228675,Other
CMTR2,"BNT-I (D26, severe)",1.0696274271191248,UP,9.449551365383411e-4,0.031509173560416964,Other
CMTR2,"BNT-I-BNT (D51, severe)",1.4337404636569753,UP,9.1939871096485e-4,0.03094544079271491,Other
CMTR2,"I (D26, moderate)",1.0803849949584345,UP,9.636083159912999e-5,0.00613945367639237,Other
CMTR2,"I (D26, severe)",1.3072448225749411,UP,5.223383633379738e-5,0.003913785836271254,Other
CMTR2,"I (D51, moderate)",1.2782777932661014,UP,7.646301359975349e-5,0.005190592062348111,Other
CMYA5,"ZF2001 (V3, D07)",1.2730830198051353,UP,0.00139696119956019,0.041286546540145616,Other
CNBP,"ChAd-BNT (V2, D7)",-0.28069013176401375,NEUTRAL,1.5812076780217214e-4,0.008827619599115662,Other
CNDP1,"ZF2001 (V3, D07)",1.2786773637080673,UP,6.723442208772749e-4,0.024837382861390367,Other
CNDP2,"ChAd (V1, D3)",0.3835645080197817,NEUTRAL,2.908387917083856e-7,6.828254382133938e-5,Other
CNDP2,"ChAd-BNT (V2, D3)",0.4957537465881414,NEUTRAL,1.1711296858688322e-7,3.224381301932474e-5,Other
CNEP1R1,"BNT-I (D26, severe)",-1.3238694902896682,DOWN,4.809727092484109e-4,0.019615608086661716,Other
CNEP1R1,"I (D26, moderate)",-1.3099955386246185,DOWN,5.441179562084274e-5,0.004031537701935674,Other
CNEP1R1,"I (D26, severe)",-1.4843945374804328,DOWN,9.063846985038345e-5,0.005873085978527088,Other
CNGA1,"I (D10, moderate)",2.4706007564736656,UP,1.7120949198162585e-6,2.8646345534400446e-4,Other
CNGA4,"BNT-I (D26, mild)",-3.735778857897124,DOWN,0.0011382437798169184,0.035958512659062775,Other
CNGB1,"BNT-MO (V3, D1)",3.6971542993859043,UP,0.00130145315556577,0.039379685359312404,Other
CNGB1,"I (D26, moderate)",-3.249007121651586,DOWN,2.124669555723475e-5,0.0019931769011635302,Other
CNGB1,"ZF2001 (V3, D07)",1.2287570426670908,UP,5.343146201884253e-4,0.02113760142487277,Other
CNIH2,BNT-I (D1),1.368423275376956,UP,0.00110180071250329,0.03513506048868383,Other
CNIH2,"BNT-I (D26, severe)",-1.6285112460650855,DOWN,2.0434355543364534e-4,0.010674526041138372,Other
CNIH2,"I (D26, moderate)",-1.5644587203071916,DOWN,2.293149920328938e-5,0.002107974673344478,Other
CNIH2,"I (D26, severe)",-1.638485115380385,DOWN,1.7176585796589277e-4,0.009378958496181545,Other
CNIH2,"I (D51, moderate)",-2.1537968798264657,DOWN,1.4884111710750117e-6,2.568338272321994e-4,Other
CNIH2,"I (D51, severe)",-1.856193869816561,DOWN,2.4134130192449198e-5,0.0021877665174197627,Other
CNIH3,"ZF2001 (V3, D07)",0.9793140076128832,NEUTRAL,3.986158996995343e-5,0.0031976327961503823,Other
CNIH4,"ChAd (V1, D3)",0.3963602061526612,NEUTRAL,2.5776248931140396e-7,6.192707878344817e-5,Other
CNIH4,"I (D26, moderate)",-1.5746816241839146,DOWN,0.0010927505097284562,0.034934593342661385,Other
CNIH4,"ZF2001 (V3, D14)",-0.40533969989185986,NEUTRAL,9.213353391273583e-5,0.005944230635190264,Other
CNKSR1,"ChAd (V1, D7)",0.7780401154024867,NEUTRAL,1.3888096680570605e-13,2.591773091183312e-10,Other
CNKSR1,"ChAd-BNT (V2, D7)",0.8900654978371806,NEUTRAL,6.639463111427724e-9,2.9026665360484324e-6,Other
CNKSR1,"I (D26, moderate)",2.7114470947900733,UP,3.39614084914156e-10,2.2931715412706772e-7,Other
CNKSR3,"BBIBP (V3, D14)",0.8535999832368627,NEUTRAL,0.00134603245173207,0.04028752386574126,Other
CNKSR3,"BNT (V2, D1)",-0.6709174346566652,NEUTRAL,0.0015813488098758933,0.044840483357382055,Other
CNKSR3,"BNT-I-BNT (D51, severe)",-7.054749853404387,DOWN,0.0015028347482941543,0.04331505840060113,Other
CNKSR3,"ZF2001 (V3, D07)",1.0782238319423834,UP,5.283237997075746e-5,0.003941932183768504,Other
CNKSR3,"ZF2001 (V3, D14)",0.8714409256458977,NEUTRAL,0.0010782189264144,0.03459719698217316,Other
CNN1,"BNT-I (D26, severe)",-4.0413174748196425,DOWN,7.188386735904107e-4,0.0260621905375499,Other
CNN1,"ChAd-BNT (V2, D3)",-1.5434114004952049,DOWN,1.1379700542043811e-4,0.006936781225285814,Other
CNN1,"ChAd-BNT (V2, D7)",-2.8094188287202564,DOWN,1.4633152296871733e-7,3.889132512933176e-5,Other
CNN1,"I (D51, moderate)",-4.1635499717065,DOWN,5.341159386437779e-4,0.021132287295730558,Other
CNN1,"I (D51, severe)",-3.663269058792899,DOWN,4.899313495685633e-4,0.01986146151410577,Other
CNN2,"I (D26, severe)",-1.1640362541866116,DOWN,7.463700722264044e-4,0.026757468697706406,Other
CNN2,"I (D51, severe)",-1.097759818176954,DOWN,0.0014725096580697817,0.042752973127311425,Other
CNN2,"ZF2001 (V3, D07)",-0.6183938904921004,NEUTRAL,8.214618998123399e-5,0.005458875169788268,Other
CNN3,"I (D10, moderate)",-2.314425077183344,DOWN,0.0015478083983787479,0.04420009836855892,Other
CNN3,"I (D10, severe)",2.4988571665663826,UP,5.503275134970913e-5,0.004066739727749832,Other
CNN3,"I (D26, severe)",2.043808698927608,UP,9.665743916869885e-4,0.03204084807899707,Other
CNNM1,"ZF2001 (V3, D07)",3.122183072225468,UP,8.748774727116213e-6,0.0010097289572874135,Other
CNNM2,"ChAd (V1, D7)",-0.2286759386661072,NEUTRAL,5.1298567003589055e-5,0.003862144122403867,Other
CNNM3,"ChAd (V1, D3)",-0.2472685383255769,NEUTRAL,1.4319826315425252e-7,3.818704940471382e-5,Other
CNNM3,"ChAd-BNT (V2, D3)",-0.3589324476611853,NEUTRAL,1.052873384593752e-9,6.027452167487641e-7,Other
CNNM4,BNT-I (D1),0.4760195290724504,NEUTRAL,7.649074097322799e-4,0.027217216059820803,Other
CNNM4,"ChAd-BNT (V2, D3)",-0.19872168635239493,NEUTRAL,7.784968940486078e-4,0.02756728686660896,Other
CNOT1,"ChAd-BNT (V2, D3)",0.1669441974173535,NEUTRAL,9.978619084527763e-5,0.00629781002804946,Other
CNOT1,"I (D10, severe)",0.349762010546518,NEUTRAL,0.0011965588687668214,0.03720930706971039,Other
CNOT10,"ChAd (V1, D3)",0.14175079568738713,NEUTRAL,2.3015514009669835e-5,0.0021142626557132953,Other
CNOT10,"ChAd-BNT (V2, D3)",0.17724606161535952,NEUTRAL,2.223835972777304e-5,0.002059870590875959,Other
CNOT11,"BNT-I (D26, severe)",-0.6086135484958608,NEUTRAL,4.412030124221459e-4,0.018440601403732264,Other
CNOT11,"ChAd-BNT (V2, D3)",0.15031518990941029,NEUTRAL,3.803053759725728e-4,0.016623056979800564,Other
CNOT11,"I (D26, severe)",-0.5468435078130819,NEUTRAL,0.0015746178879559353,0.04471247902587533,Other
CNOT11,"ZF2001 (V3, D14)",-0.4063938343030398,NEUTRAL,8.560957286508398e-10,5.047495597523024e-7,Other
CNOT11,"ZF2001 (V3, D28)",-0.22280094376040688,NEUTRAL,7.136750680061702e-4,0.02591556729112584,Other
CNOT2,"ChAd (V1, D7)",0.10992267749914145,NEUTRAL,9.597604281827676e-4,0.03188062511864946,Other
CNOT2,"ZF2001 (V3, D14)",0.3054896190154975,NEUTRAL,6.593244950573681e-4,0.02451091215759706,Other
CNOT6L,"ChAd-BNT (V2, D3)",-0.6031616523467725,NEUTRAL,1.1692574905573453e-8,4.714932605085772e-6,Other
CNOT6L,"ChAd-BNT (V2, D7)",-0.5608979360311956,NEUTRAL,6.019084750942731e-6,7.57999301896052e-4,Other
CNOT8,"BBIBP (V3, D14)",-0.22820868818314696,NEUTRAL,0.00134508932271087,0.04026352271431588,Other
CNOT8,"BNT-I (D26, severe)",-0.8233888297240464,NEUTRAL,0.0016182592928445448,0.04556682289003737,Other
CNOT8,"ChAd-BNT (V2, D3)",-0.2343108097371561,NEUTRAL,7.2959827997039065e-6,8.772985071569022e-4,Other
CNOT8,"ChAd-BNT (V2, D7)",-0.2864753740757708,NEUTRAL,2.904307893021069e-6,4.3257578523954866e-4,Other
CNOT8,"I (D26, moderate)",-0.7538664769390281,NEUTRAL,7.464999706500221e-4,0.02676010166662651,Other
CNOT8,"ZF2001 (V3, D07)",-0.23505117948693,NEUTRAL,0.00102889131730025,0.033500844055443756,Other
CNP,"ChAd (V1, D3)",0.27649224719277726,NEUTRAL,6.233841769461952e-6,7.79042039035999e-4,Other
CNP,"ChAd-BNT (V2, D3)",0.3341503896623869,NEUTRAL,1.2601725949167364e-5,0.0013361705442406435,Other
CNPPD1,"I (D26, severe)",-0.6478769613759218,NEUTRAL,0.0016540859946453004,0.046239148961449365,Other
CNPPD1,"ZF2001 (V3, D07)",-0.3386313612199291,NEUTRAL,4.261071222684683e-4,0.0180105443916392,Other
CNPPD1,"ZF2001 (V3, D14)",-0.3907807323379866,NEUTRAL,4.58690900035588e-5,0.003558790455378003,Other
CNPY2,"I (D10, moderate)",-0.48304718945717395,NEUTRAL,0.0010448729924495818,0.03386187875346272,Other
CNPY3,"ChAd (V1, D3)",0.21011239093950795,NEUTRAL,1.0365974039330464e-4,0.006476742288763005,Other
CNPY3,"I (D26, moderate)",-0.6850438528199578,NEUTRAL,0.001704454190674532,0.047153565025605824,Other
CNPY3,"I (D26, severe)",-1.070958982012424,DOWN,2.6887690818384856e-5,0.002371612908200226,Other
CNPY3,"ZF2001 (V3, D07)",-0.5236249371617004,NEUTRAL,9.640974638943027e-5,0.006140719173733813,Other
