"process","genes","set_size","go_term","immune_system","immune_sub_system","gene_set_short","immune_tissue"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-C",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-G",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-F",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HFE",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-A",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-B",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","HLA-H",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","MICB",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","ULBP3",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","ULBP2",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","ULBP1",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","RAET1E",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-INDEPENDENT","MICA",16,"GO:0002486","Innate","APP","APP, MHC I, endogenous peptide, TAP-independent","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-C",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-F",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1G",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-G",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1L",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-E",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HFE",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-A",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-B",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-H",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","MICB",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP3",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP2",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","ULBP1",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","RAET1E",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","MICA",16,"GO:0002476","Innate","APP","APP, MHC IB, endogenous peptide","All"
"DENDRITIC CELL CHEMOTAXIS","CCR2",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CXCR2",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCR1",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CXCR4",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CXCR1",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCR7",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","HMGB1",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","GPR183",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","PIK3CG",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCL5",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCR5",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCR6",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCL19",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","CCL21",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","TRPM2",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"DENDRITIC CELL CHEMOTAXIS","TRPM4",16,"GO:0002407","Innate","APC","Chemotaxis, Dendritic cell","Dendritic cell"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DRB3",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DMB",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DMA",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","B2M",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DRB4",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DPA1",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DOB",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DOA",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DPB1",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DQA1",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DQA2",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DQB1",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DQB2",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DRA",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DRB1",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"PEPTIDE ANTIGEN ASSEMBLY WITH MHC CLASS II PROTEIN COMPLEX","HLA-DRB5",16,"GO:0002503","Innate","APP","MHCII, Peptide complex","APC"
"T CELL MEDIATED IMMUNITY","CD46",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CLEC4G",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","JAG1",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","MYO1G",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CR2",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","BTN3A2",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CD70",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","GNL1",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CR1",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","C4BPA",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CD8A",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","CR1L",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","BTN3A3",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","FOXP3",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","NFKBIZ",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"T CELL MEDIATED IMMUNITY","SCART1",16,"GO:0002456","Adaptive","Cellular","T cell-mediated immunity","T cell"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CFD",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CR1",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CFP",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CFB",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CR2",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CFH",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C7",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C3",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C5",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C8A",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C8B",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C8G",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","C9",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","VSIG4",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY","CFHR5",15,"GO:0006957","Complement","Complement","Complement, Alternative pathway","Undefined"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","TICAM1",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","IFI35",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","IL33",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","PRKCE",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","SYK",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","LBP",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","PLCG2",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","IFNG",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","TNF",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","DYSF",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","NMI",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","TREX1",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","SBNO2",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","SUCNR1",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE ACTIVATION INVOLVED IN IMMUNE RESPONSE","HAVCR2",15,"GO:0002281","Innate","APC","Activation, Immune response, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","SFTPD",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","CCL2",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","LGALS3",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","AZU1",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","EDNRB",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","EDN2",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","RPL13A",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","CXCL17",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","CCL5",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","SAA1",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","CCL3",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","MMP2",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","CKLF",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","NUP85",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MACROPHAGE CHEMOTAXIS","TAFA4",15,"GO:0048246","Innate","APC","Chemotaxis, Macrophage","Macrophage"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TLR4",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","REG3G",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","HSPD1",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TIRAP",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","BTK",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","IRAK1",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","IRAK2",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","MYD88",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","MAP3K7",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TRAF6",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TNIP1",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TLR6",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","IRAK3",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","IRAK4",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TLR9",15,"GO:0002755","Innate","PRR","PRR, TLR MyD88 dep","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","CASP1",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","LACC1",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","CGAS",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","STING1",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","MEFV",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NAIP",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","AIM2",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NOD1",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NLRP1",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","CLEC4E",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","PYCARD",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","INAVA",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NLRC4",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NOD2",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY","NLRP3",15,"GO:0002221","Innate","PRR","Signaling, PRR","All"
"T CELL CHEMOTAXIS","CXCL12",15,"GO:0010818","Adaptive","Cellular","Chemotaxis, T cell","T cell"
"T CELL CHEMOTAXIS","CCL3",15,"GO:0010818","Adaptive","Cellular","Chemotaxis, T cell","T cell"
"T CELL CHEMOTAXIS","DEFA4",15,"GO:0010818","Adaptive","Cellular","Chemotaxis, T cell","T cell"
