"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"7455","ChAd-BNT (V2, D7)","BNT-I-BNT (D51, severe)",2,7,90,22,406,"TREML1,PPBP",9.09,0.49,2.41821211257589e-09,7.37538487311658e-10
"7456","ChAd-BNT (V3, D1)","BNT-I-BNT (D51, severe)",0,9,208,22,785,"",0,0,4.02377616830741e-16,1.72873107450807e-16
"7457","I (D10, moderate)","BNT-I-BNT (D51, severe)",3,6,388,22,1572,"ANKHD1,RORC,PPBP",13.64,0.19,1.60455332551251e-11,5.40943677209598e-12
"7458","I (D10, severe)","BNT-I-BNT (D51, severe)",6,3,423,22,1793,"ANKHD1,RORC,TRIM68,CD300LB,TREML1,PPBP",27.27,0.33,6.29507724959081e-06,1.59230133094105e-06
"7459","I (D26, moderate)","BNT-I-BNT (D51, severe)",4,5,242,22,1024,"ANKHD1,RORC,TREML1,PPBP",18.18,0.39,1.57975624122981e-08,4.61105471000524e-09
"7460","I (D26, severe)","BNT-I-BNT (D51, severe)",6,3,407,22,1585,"ANKHD1,RORC,TRIM68,CD300LB,TREML1,PPBP",27.27,0.38,7.0516178426079e-06,1.77825656240243e-06
"7461","I (D51, moderate)","BNT-I-BNT (D51, severe)",2,7,8,22,26,"IL16,ANKHD1",9.09,7.69,0.00226244343891403,0.000465567608921782
"7462","I (D51, severe)","BNT-I-BNT (D51, severe)",4,5,288,22,1214,"ANKHD1,RORC,TREML1,PPBP",18.18,0.33,6.76809839764661e-09,2.01077597702136e-09
"7463","I-I (D1)","BNT-I-BNT (D51, severe)",0,9,14,22,50,"",0,0,1.22370562537476e-06,3.20870935924799e-07
"7464","ZF2001 (V3, D07)","BNT-I-BNT (D51, severe)",1,8,160,22,651,"OSM",4.55,0.15,6.45226322037102e-13,2.31729699862152e-13
"7465","ZF2001 (V3, D14)","BNT-I-BNT (D51, severe)",0,9,26,22,98,"",0,0,1.41628094255196e-08,4.15027925366285e-09
"7466","ZF2001 (V3, D28)","BNT-I-BNT (D51, severe)",0,9,17,22,93,"",0,0,3.20046086636474e-07,8.72906519635015e-08
"7467","ChAd (V1, D3)","BNT-MO (V3, D1)",59,112,64,624,511,"CLEC6A,GBP7,CCL2,IL27,CXCL9,OAS2,IDO1,IFI6,APOBEC3A,OAS3,LAMP3,FCGR1A,IFI35,IFI44L,CXCL11,MX2,IL31RA,GBP5,IFITM1,C2,RSAD2,GBP4,IFI30,CXCL2,TNFSF10,C1QC,BATF2,CCL3L1,IFIT1,C3AR1,GBP1,IFITM3,MX1,APOBEC3B,DDX60,CXCL10,PARP9,FFAR3,IFIT3,LILRA5,AIM2,PDCD1LG2,OAS1,STAT1,LILRB5,IFI44,XCR1,C1QA,C1QB,IDO2,PSMB9,OASL,IL36A,FCN2,SECTM1,SERPING1,ISG15,IRF7,SLAMF8",9.46,11.55,2.1001120922899e-23,1.18241530176049e-23
"7468","ChAd (V1, D6)","BNT-MO (V3, D1)",5,166,78,624,176,"IGLC7,IGHV4-59,IGHV3-74,IGKV1-5,IGHV4-31",0.8,2.84,3.15540535709029e-59,7.89438975496276e-59
"7469","ChAd (V1, D7)","BNT-MO (V3, D1)",3,168,28,624,151,"CCL3,APOBEC3B,CXCL10",0.48,1.99,4.31310448657824e-31,3.15076958550267e-31
"7470","ChAd (V2, D1)","BNT-MO (V3, D1)",89,82,38,624,427,"CLEC6A,CCL2,IL27,OAS2,MDK,IDO1,IFI6,NMI,TRIM5,TRIM22,APOBEC3A,OAS3,LAMP3,IGHV3-30,FCGR1A,PML,EIF2AK2,GBP6,FCGR1BP,IFI35,IFI44L,CXCL11,MX2,GBP2,PARP14,IL31RA,GBP5,IFITM1,C2,RSAD2,APOL1,IL1RN,DHX58,GBP4,CCL8,IFI30,CXCL2,TNFSF10,ISG20,C1QC,IFIT2,SAMD9,TAP2,BATF2,DTX3L,IFIT1,TRIM21,GBP1,BST2,IFITM3,MX1,TNFSF13B,DDX60,TAP1,STAT2,CXCL10,PARP9,IFIT3,AIM2,PDCD1LG2,OAS1,IFIT5,STAT1,RIGI,IFI44,FFAR2,C1QB,CDC42EP2,HERC5,GCH1,CD274,IRF9,IDO2,CASP1,IFI16,IFIH1,LIF,OASL,NUB1,NBN,FGL2,CCR1,RNF213,SERPING1,ISG15,TRIM6,IRF7,ZBP1,SLAMF8",14.26,20.84,8.76223229391631e-10,2.7197878152012e-10
"7471","ChAd (V2, D3)","BNT-MO (V3, D1)",0,171,10,624,28,"",0,0,1.23848610495364e-16,5.48374435258294e-17
"7472","ChAd (V2, D7)","BNT-MO (V3, D1)",1,170,0,624,15,"XCL1",0.16,6.67,1,0.173849366793586
"7473","ChAd-BNT (V2, D3)","BNT-MO (V3, D1)",76,95,80,624,606,"CLEC6A,GBP7,CCL2,IL27,CXCL9,OAS2,IDO1,IFI6,NMI,TRIM5,TRIM22,APOBEC3A,SUCNR1,OAS3,LAMP3,FCGR1A,EIF2AK2,IFI35,IFI44L,CXCL11,MX2,GBP2,PARP14,IL31RA,GBP5,C2,RSAD2,APOL1,IL1RN,CLEC4G,DHX58,GBP4,CCL8,TNFSF10,C1QC,IFIT2,BATF2,DTX3L,IFIT1,GBP1,BST2,IFITM3,MX1,TNFSF13B,APOBEC3B,DDX60,TAP1,STAT2,CXCL10,PARP9,FFAR3,IFIT3,AIM2,PDCD1LG2,OAS1,STAT1,IFI44,C1QB,JAK2,HERC5,GCH1,CYBB,CD274,IDO2,IFI16,IFIH1,OASL,SECTM1,FGL2,RNF213,SERPING1,ISG15,IRF7,ZBP1,SLAMF8,P2RX7",12.18,12.54,7.69365316940549e-22,4.15591770247367e-22
"7474","ChAd-BNT (V2, D7)","BNT-MO (V3, D1)",25,146,67,624,406,"CCL2,FCGR1A,CXCL11,IL1B,CCRL2,RSAD2,IL1RN,CCL8,CCL3,CXCL2,IFIT2,BATF2,CCL3L1,IFIT1,APOBEC3B,CXCL10,FFAR3,IFIT3,LILRB5,FFAR2,CDC42EP2,ICAM1,CCR1,SERPING1,NR4A3",4.01,6.16,1.40325911879283e-38,1.30245809624397e-38
"7475","ChAd-BNT (V3, D1)","BNT-MO (V3, D1)",118,53,90,624,785,"CLEC6A,CCL2,TRGV8,IL27,CXCL9,OAS2,IDO1,IFI6,NMI,PIK3AP1,RGS1,TRIM5,TRIM22,APOBEC3A,SUCNR1,OAS3,LAMP3,IGHV3-30,FCGR1A,PML,IRF1,EIF2AK2,RAB20,GBP6,FCGR1BP,MICB,IFI35,IFI44L,CXCL11,MX2,GBP2,IL1B,PARP14,IL31RA,GBP5,EGR1,IFITM1,C2,RSAD2,APOL1,IL1RN,DHX58,GBP4,CCL8,TIFA,CCL3,IFI30,CXCL2,TNFSF10,ISG20,C1QC,IFIT2,SAMD9,RIPK2,DEFA1B,TAP2,BATF2,CCL3L1,DTX3L,IFIT1,C3AR1,TRIM21,GBP1,BST2,IFITM3,MX1,FOSL1,TNFSF13B,DDX60,TAP1,STAT2,GAS6,CXCL10,PARP9,FFAR3,IFIT3,AIM2,TNFAIP3,PDCD1LG2,PDE4B,OAS1,IFIT5,STAT1,RIGI,IFI44,POLB,C1QA,C1QB,JAK2,HERC5,GCH1,CD274,CCL3L3,IRF9,IDO2,CASP1,IFI16,IFIH1,LIF,PSMB9,OASL,NUB1,NBN,FAS,SECTM1,ICAM1,FGL2,ALPK1,RNF213,SERPING1,ISG15,TRIM6,IRF7,ZBP1,TASL,SLAMF8,DCST1,P2RX7",18.91,15.03,7.1140490857849e-12,2.42912610150723e-12
"7476","I (D10, moderate)","BNT-MO (V3, D1)",81,90,310,624,1572,"CLEC6A,OAS2,IFI6,NMI,PIK3AP1,TRIM22,APOBEC3A,OAS3,LAMP3,FCGR1A,PML,EIF2AK2,RAB20,NFIL3,GBP6,IFI35,IFI44L,CXCL11,NFKBIA,GBP2,CCRL2,PARP14,IFITM1,C2,RSAD2,IL1RN,TIFA,IFI30,CXCL2,TNFSF10,C1QC,IFIT2,SAMD9,IL10,BATF2,DTX3L,IFIT1,C3AR1,HP,GBP1,MX1,TNFSF13B,APOBEC3B,DDX60,TAP1,STAT2,CXCL10,PARP9,FFAR3,IFIT3,LILRA5,AIM2,KLRC3,PDCD1LG2,NOD2,OAS1,IFIT5,TARM1,PELI1,IFI44,SUSD4,C1QA,C1QB,CDC42EP2,JAK2,HERC5,GCH1,CD274,CASP1,IFI16,IFIH1,OASL,IL36A,NBN,ICAM1,ALPK1,SERPING1,ISG15,TRIM6,ZBP1,DCST1",12.98,5.15,6.33041673250368e-50,1.04797588661136e-49
"7477","I (D10, severe)","BNT-MO (V3, D1)",32,139,397,624,1793,"CCL2,IDO1,TRIM22,APOBEC3A,EIF2AK2,RAB20,NFIL3,NFKBIA,IL31RA,IFITM1,GBP4,CXCL2,IL10,C3AR1,HP,GAS6,PARP9,LILRA5,AIM2,TNFAIP3,TARM1,PELI1,SUSD4,CDC42EP2,JAK2,IFI16,OASL,IL36A,ALPK1,CCR1,ZBP1,DCST1",5.13,1.78,6.822414931701e-102,2.16204075751716e-100
"7478","I (D26, moderate)","BNT-MO (V3, D1)",13,158,233,624,1024,"CLEC6A,SUCNR1,NFIL3,NFKBIA,GBP4,CXCL2,IL10,HP,LILRA5,KLRC3,TARM1,PELI1,IL36A",2.08,1.27,1.00536828211185e-97,2.23022647669602e-96
"7479","I (D26, severe)","BNT-MO (V3, D1)",34,137,379,624,1585,"MDK,TRIM22,APOBEC3A,SUCNR1,FCGR1A,EIF2AK2,RAB20,NFIL3,IFI44L,NFKBIA,CCRL2,IL1RN,DHX58,TIFA,CXCL2,IL10,C3AR1,HP,GAS6,PARP9,AIM2,KLRC3,TNFAIP3,TARM1,PELI1,IFI44,C1QA,CDC42EP2,JAK2,IL36A,FAS,ICAM1,ALPK1,IRF7",5.45,2.15,1.76874466589358e-97,3.79706902138284e-96
"7480","I (D51, moderate)","BNT-MO (V3, D1)",0,171,10,624,26,"",0,0,1.23848610495364e-16,5.48374435258294e-17
"7481","I (D51, severe)","BNT-MO (V3, D1)",50,121,242,624,1214,"IL27,NMI,PIK3AP1,TRIM22,APOBEC3A,FCGR1A,IRF1,EIF2AK2,RAB20,NFIL3,GBP6,NFKBIA,GBP2,PARP14,IFITM1,IL1RN,TIFA,IFI30,CXCL2,ISG20,RIPK2,IL10,BATF2,C3AR1,GBP1,FOSL1,TAP1,PARP9,AIM2,GPR65,TNFAIP3,NOD2,STAT1,TARM1,PELI1,POLB,JAK2,GCH1,CD274,IFIH1,PSMB9,IL36A,NBN,FAS,SECTM1,ICAM1,ALPK1,RNF213,ZBP1,NR4A3",8.01,4.12,3.88606037995662e-64,1.17020597920884e-63
"7482","I-I (D1)","BNT-MO (V3, D1)",0,171,14,624,50,"",0,0,2.62436615640038e-21,1.38721488660893e-21
"7483","ZF2001 (V3, D07)","BNT-MO (V3, D1)",28,143,133,624,651,"RGS1,TMEM98,RAB20,NFIL3,NFKBIA,IL1B,CCRL2,IL1RN,CCL8,CCL3,CXCL2,OSM,RIPK2,CXADR,FOSL1,FFAR3,TNFAIP3,PDE4B,LILRB5,TARM1,PELI1,FFAR2,IDO2,IFIH1,C4BPB,ICAM1,ALPK1,NR4A3",4.49,4.3,2.17985071152978e-58,5.27520206938368e-58
"7484","ZF2001 (V3, D14)","BNT-MO (V3, D1)",6,165,20,624,98,"NFKBIA,IL1B,IL1RN,CXCL2,LILRB5,IDO2",0.96,6.12,3.75959821222317e-22,2.04913613937357e-22
"7485","ZF2001 (V3, D28)","BNT-MO (V3, D1)",5,166,12,624,93,"NFKBIA,IL1B,CCL3,CXCL2,TNFAIP3",0.8,5.38,3.03733641477152e-15,1.25005153967075e-15
"7486","ChAd (V1, D6)","ChAd (V1, D3)",1,122,82,511,176,"IFI27",0.2,0.57,1.76292043718633e-57,4.13104013857302e-57
"7487","ChAd (V1, D7)","ChAd (V1, D3)",7,116,24,511,151,"APOBEC3B,CXCL10,PI3,IFI27,BTN1A1,CXCR1,CCL25",1.37,4.64,1.14731117551897e-21,6.14758681352249e-22
"7488","ChAd (V2, D1)","ChAd (V1, D3)",52,71,75,511,427,"IFI30,CCL2,CFB,AXL,IFI35,LGALS9,IFITM1,IFITM3,OAS3,CLEC6A,CXCL11,CXCL2,CXCL10,IDO2,GBP1,IFI27,MX1,IFIT1,APOBEC3A,MX2,OAS1,IL27,IFI44,SERPING1,C2,BATF2,ISG15,OAS2,TLR7,IDO1,IFI6,TNFSF10,C1QC,FCGR1A,CD34,IFIT3,DDX60,OASL,GBP4,STAT1,LAMP3,IFI44L,PARP9,AIM2,RSAD2,C1QB,SLAMF8,IL31RA,PDCD1LG2,GBP5,IRF7,MARCO",10.18,12.18,3.53127220585516e-20,1.79804538997481e-20
"7489","ChAd (V2, D3)","ChAd (V1, D3)",1,122,9,511,28,"CFD",0.2,3.57,3.94156605866864e-13,1.4333846921207e-13
"7490","ChAd (V2, D7)","ChAd (V1, D3)",0,123,1,511,15,"",0,0,0.00806451612903225,0.00158549429667377
"7491","ChAd-BNT (V2, D3)","ChAd (V1, D3)",71,52,85,511,606,"CXCR2,CCL2,CFB,AXL,IFI35,APOBEC3B,IFITM3,OAS3,CXCL9,CXCL1,CLEC6A,CCL1,CXCL11,CXCL10,PI3,CXCL3,IDO2,GBP1,IFI27,MX1,SECTM1,IFIT1,IL1R2,CFD,APOBEC3A,MX2,OAS1,IL27,IFI44,SERPING1,DEFB1,EPHB2,IL4I1,C2,BATF2,ISG15,OAS2,TLR7,IDO1,ADGRG3,CXCR1,GBP7,IFI6,TNFSF10,C1QC,FCGR1A,COLEC12,FFAR3,IFIT3,DDX60,OASL,GBP4,STAT1,IFNB1,IL1R1,SCIMP,CCL25,LAMP3,IFI44L,HAMP,PARP9,AIM2,RSAD2,C1QB,SLAMF8,IL31RA,PDCD1LG2,GBP5,IRF7,MARCO,CTSL",13.89,11.72,4.70352212506198e-15,1.91565007683367e-15
"7492","ChAd-BNT (V2, D7)","ChAd (V1, D3)",27,96,65,511,406,"CXCR2,CCL2,CXCL8,CCL3L1,APOBEC3B,CXCL1,CEBPB,CXCL11,CXCL2,CXCL10,BTNL8,PI3,CXCL3,IFIT1,BTN1A1,IL1R2,SERPING1,CXCL6,BATF2,ADGRG3,CXCR1,FCGR1A,FFAR3,IFIT3,C4BPA,RSAD2,LILRB5",5.28,6.65,5.14697370539674e-29,3.52758723149018e-29
"7493","ChAd-BNT (V3, D1)","ChAd (V1, D3)",65,58,143,511,785,"IFI30,CCL2,CFB,IL15,CLNK,IFI35,CCL3L1,PSMB9,IFITM1,IFITM3,OAS3,CXCL9,CLEC6A,CXCL11,CXCL2,CXCL10,CXCL3,IDO2,GBP1,MX1,SECTM1,IFIT1,APOBEC3A,MX2,OAS1,IL27,IFI44,SERPING1,EPHB2,IL4I1,C2,BATF2,BATF3,ISG15,OAS2,TLR7,IDO1,IFI6,TNFSF10,C1QC,FCGR1A,FFAR3,IFIT3,DDX60,OASL,GBP4,LILRB4,STAT1,SCIMP,LAMP3,IFI44L,PARP9,LILRB1,AIM2,RSAD2,C1QA,C1QB,SLAMF8,IL31RA,MRC1,PDCD1LG2,GBP5,IRF7,MARCO,C3AR1",12.72,8.28,2.77000767612415e-24,1.62130809162966e-24
"7494","I (D10, moderate)","ChAd (V1, D3)",59,64,332,511,1572,"IFI30,CFB,IL15,CXCL8,IFI35,CD1E,APOBEC3B,IFITM1,MT1G,OAS3,RNASE2,CLEC6A,CXCL11,CXCL2,CXCL10,CXCL3,GBP1,IFI27,MX1,IFIT1,BTN1A1,IL1R2,APOBEC3A,OAS1,IFI44,SERPING1,FCER1G,EPHB2,C2,BATF2,ISG15,OAS2,IFI6,TNFSF10,C1QC,FCGR1A,FFAR3,IFIT3,DDX60,LILRA5,OASL,LILRB4,IL1R1,LAMP3,IFI44L,IL36A,PARP9,EDNRB,AIM2,RSAD2,C1QA,C1QB,CYP26B1,PDCD1LG2,NLRC4,CCR3,MARCO,C3AR1,CTSL",11.55,3.75,7.08418289700864e-44,8.40372720375344e-44
"7495","I (D10, severe)","ChAd (V1, D3)",31,92,398,511,1793,"CCL2,CLNK,IFITM1,CX3CR1,MT1G,BTNL9,CEBPB,CXCL2,BTNL8,IFI27,IL1R2,CFD,APOBEC3A,FCER1G,IL4I1,TLR7,IDO1,ADGRG3,LILRA5,SRC,OASL,GBP4,IL1R1,CD300C,IL36A,PARP9,LILRB1,AIM2,IL31RA,CCR3,C3AR1",6.07,1.73,8.5913995261987e-76,4.08395475627955e-75
"7496","I (D26, moderate)","ChAd (V1, D3)",14,109,232,511,1024,"RNASE2,CLEC6A,CXCL2,CXCL3,IL1R2,FCER1G,EPHB2,LILRA5,GBP4,IL1R1,IL36A,EDNRB,NLRC4,MARCO",2.74,1.37,1.74382900325176e-76,8.47087692225137e-76
"7497","I (D26, severe)","ChAd (V1, D3)",31,92,382,511,1585,"AXL,CLNK,CX3CR1,RNASE2,CXCL2,CXCL3,IFI27,IL1R2,CFD,APOBEC3A,IFI44,FCER1G,SEMG1,IL4I1,TLR7,CACNB4,FCGR1A,SRC,IL1R1,CD300C,IFI44L,IL36A,PARP9,GRN,LILRB1,AIM2,C1QA,CYP26B1,CCR3,IRF7,C3AR1",6.07,1.96,2.02341707804086e-74,9.0984777657387e-74
"7498","I (D51, moderate)","ChAd (V1, D3)",1,122,9,511,26,"CYP26B1",0.2,3.85,3.94156605866864e-13,1.4333846921207e-13
"7499","I (D51, severe)","ChAd (V1, D3)",26,97,266,511,1214,"IFI30,CLNK,CXCL8,PSMB9,IFITM1,CEBPB,CXCL2,PI3,GBP1,SECTM1,IL1R2,CFD,APOBEC3A,IL27,BATF2,ADGRG3,CACNB4,FCGR1A,STAT1,IL1R1,IL36A,PARP9,AIM2,CYP26B1,CCR3,C3AR1",5.09,2.14,8.80106271461622e-68,3.06652698493123e-67
"7500","I-I (D1)","ChAd (V1, D3)",0,123,14,511,50,"",0,0,2.11234302671637e-19,1.04750709164451e-19
"7501","ZF2001 (V3, D07)","ChAd (V1, D3)",12,111,149,511,651,"CXCL8,CX3CR1,GPR33,CEBPB,CXCL2,CXCL3,IDO2,CACNB4,CD276,FFAR3,CYP26B1,LILRB5",2.35,1.84,3.9195756466707e-63,1.12433597805088e-62
"7502","ZF2001 (V3, D14)","ChAd (V1, D3)",4,119,22,511,98,"CXCL8,CXCL2,IDO2,LILRB5",0.78,4.08,2.53610930344293e-22,1.3902545425779e-22
"7503","ZF2001 (V3, D28)","ChAd (V1, D3)",2,121,15,511,93,"CXCL8,CXCL2",0.39,2.15,3.12259403949377e-18,1.48752462038391e-18
"7504","ChAd (V1, D7)","ChAd (V1, D6)",8,75,23,176,151,"JCHAIN,TNFRSF17,EPB42,CCNB2,CAV1,IFI27,TNFRSF13B,IGLL5",4.55,5.3,7.01964263162654e-17,3.15006049435101e-17
"7505","ChAd (V2, D1)","ChAd (V1, D6)",4,79,123,176,427,"IGHG3,IFI27,IGHV3-23,IGKC",2.27,0.94,8.84423379764858e-53,1.70109731137494e-52
"7506","ChAd (V2, D3)","ChAd (V1, D6)",0,83,10,176,28,"",0,0,1.23771245371686e-13,4.61969666221222e-14
"7507","ChAd (V2, D7)","ChAd (V1, D6)",0,83,1,176,15,"",0,0,0.0119047619047619,0.00229043144149622
"7508","ChAd-BNT (V2, D3)","ChAd (V1, D6)",1,82,155,176,606,"IFI27",0.57,0.17,4.15649744132287e-64,1.24600442698785e-63
"7509","ChAd-BNT (V2, D7)","ChAd (V1, D6)",6,77,86,176,406,"JCHAIN,TNFRSF17,EPB42,CCNB2,CAV1,IGLL5",3.41,1.48,1.59662941440293e-41,1.70007918817248e-41
"7510","ChAd-BNT (V3, D1)","ChAd (V1, D6)",2,81,206,176,785,"IGHV3-23,VSIG4",1.14,0.25,2.2869483344703e-70,8.84856710428613e-70
"7511","I (D10, moderate)","ChAd (V1, D6)",7,76,384,176,1572,"JCHAIN,TNFRSF17,CCNB2,CAV1,IFI27,VSIG4,IGLL5",3.98,0.45,6.78623185665115e-80,3.99664240853788e-79
"7512","I (D10, severe)","ChAd (V1, D6)",3,80,426,176,1793,"CCNB2,IFI27,VSIG4",1.7,0.17,1.34654893263685e-90,1.60021801489849e-89
"7513","I (D26, moderate)","ChAd (V1, D6)",2,81,244,176,1024,"CCNB2,VSIG4",1.14,0.2,2.10901210080866e-75,9.81494965872208e-75
"7514","I (D26, severe)","ChAd (V1, D6)",7,76,406,176,1585,"JCHAIN,TNFRSF17,CCNB2,CAV1,IFI27,VSIG4,IGLL5",3.98,0.44,1.50913542121016e-81,9.84630043826204e-81
"7515","I (D51, moderate)","ChAd (V1, D6)",1,82,9,176,26,"EPB42",0.57,3.85,1.15107258195669e-11,3.90634105472398e-12
"7516","I (D51, severe)","ChAd (V1, D6)",1,82,291,176,1214,"CCNB2",0.57,0.08,6.19938204754626e-83,4.53369240355125e-82
"7517","I-I (D1)","ChAd (V1, D6)",3,80,11,176,50,"POU2AF1,TNFRSF13B,IGLL5",1.7,6,5.27212836668333e-12,1.82169109561723e-12
"7518","ZF2001 (V3, D07)","ChAd (V1, D6)",4,79,157,176,651,"IGHV5-51,POU2AF1,IGHV3-7,IGLV1-44",2.27,0.61,3.0676574006026e-59,7.70381817176058e-59
"7519","ZF2001 (V3, D14)","ChAd (V1, D6)",1,82,25,176,98,"IGLV1-44",0.57,1.02,1.20122745884405e-23,6.83842018381578e-24
"7520","ZF2001 (V3, D28)","ChAd (V1, D6)",2,81,15,176,93,"IGHV3-7,IGLV1-44",1.14,2.15,7.44345805698478e-16,3.15716183493455e-16
"7521","ChAd (V2, D1)","ChAd (V1, D7)",2,29,125,151,427,"IFI27,CXCL10",1.32,0.47,1.657904470629e-29,1.15774161510561e-29
"7522","ChAd (V2, D3)","ChAd (V1, D7)",0,31,10,151,28,"",0,0,8.91981561014258e-10,2.76483281047426e-10
"7523","ChAd (V2, D7)","ChAd (V1, D7)",0,31,1,151,15,"",0,0,0.03125,0.00577526534370527
"7524","ChAd-BNT (V2, D3)","ChAd (V1, D7)",7,24,149,151,606,"CXCR1,CD38,IFI27,CCL25,PI3,APOBEC3B,CXCL10",4.64,1.16,6.06739405736189e-24,3.50505441845927e-24
"7525","ChAd-BNT (V2, D7)","ChAd (V1, D7)",18,13,74,151,406,"SCNN1B,CXCR1,BTN1A1,CCL3,CD38,IGLL5,EPB42,CCNB2,EXO1,TNFRSF17,SPACA3,CAV1,JCHAIN,ASS1,PI3,APOBEC3B,FCRL4,CXCL10",11.92,4.43,1.47727277722657e-08,4.32139869213969e-09
"7526","ChAd-BNT (V3, D1)","ChAd (V1, D7)",2,29,206,151,785,"CCL3,CXCL10",1.32,0.25,3.3267962345673e-35,2.78486479406835e-35
"7527","I (D10, moderate)","ChAd (V1, D7)",15,16,376,151,1572,"DEFA4,BTN1A1,CD38,IGLL5,CCNB2,EXO1,TNFRSF17,IFI27,SFTPD,CAV1,JCHAIN,TRIM55,APOBEC3B,CXCL10,SLPI",9.93,0.95,1.49525845917022e-20,7.71385729171338e-21
"7528","I (D10, severe)","ChAd (V1, D7)",7,24,422,151,1793,"DEFA4,AZU1,CCNB2,IFI27,SFTPD,PGLYRP1,SLPI",4.64,0.39,5.43920776305161e-34,4.3506822306263e-34
"7529","I (D26, moderate)","ChAd (V1, D7)",10,21,236,151,1024,"DEFA4,CTSG,AZU1,PRTN3,CCNB2,EXO1,ELANE,SFTPD,PGLYRP1,SLPI",6.62,0.98,5.61301125341229e-24,3.24820263918582e-24
"7530","I (D26, severe)","ChAd (V1, D7)",11,20,402,151,1585,"DEFA4,IGLL5,CTSG,CCNB2,EXO1,TNFRSF17,IFI27,SFTPD,CAV1,JCHAIN,SLPI",7.28,0.69,5.99243079389838e-27,3.8568036604002e-27
"7531","I (D51, moderate)","ChAd (V1, D7)",1,30,9,151,26,"EPB42",0.66,3.85,3.65712440015845e-08,1.04905145606732e-08
"7532","I (D51, severe)","ChAd (V1, D7)",8,23,284,151,1214,"DEFA4,AZU1,CCNB2,EXO1,ELANE,PGLYRP1,PI3,SLPI",5.3,0.66,1.60615593524132e-28,1.08296793128261e-28
"7533","I-I (D1)","ChAd (V1, D7)",2,29,12,151,50,"IGLL5,TNFRSF13B",1.32,4,5.93271456860647e-09,1.77128493182806e-09
"7534","ZF2001 (V3, D07)","ChAd (V1, D7)",5,26,156,151,651,"SCNN1B,CCL3,PGLYRP1,ASS1,TRIM55",3.31,0.77,3.62748863018632e-27,2.35061042862023e-27
"7535","ZF2001 (V3, D14)","ChAd (V1, D7)",0,31,26,151,98,"",0,0,8.18271079067007e-17,3.65964798053675e-17
"7536","ZF2001 (V3, D28)","ChAd (V1, D7)",1,30,16,151,93,"CCL3",0.66,1.08,1.130896169835e-11,3.83982740744075e-12
"7537","ChAd (V2, D3)","ChAd (V2, D1)",0,127,10,427,28,"",0,0,2.18084645878908e-15,9.08224802426358e-16
"7538","ChAd (V2, D7)","ChAd (V2, D1)",0,127,1,427,15,"",0,0,0.0078125,0.00154232649827074
"7539","ChAd-BNT (V2, D3)","ChAd (V2, D1)",74,53,82,427,606,"CCL8,FCGR1A,C1QC,IFI6,TRIM22,IFI35,CLEC6A,STAT1,IFIT2,IFITM3,PARP9,APOBEC3A,AXL,TRIM5,MX2,FCGR2C,IFI44,IL27,CFB,OAS2,CCL2,TNFSF10,BST2,IDO1,TNFSF13B,IFI27,IL31RA,IFI44L,C2,TAP1,TLR7,IL1RN,GBP5,NMI,IFIT1,MX1,GBP1,EIF2AK2,IFI16,LAMP3,GBP4,RNF213,NCF1,STAT2,MARCO,GBP2,GCH1,PARP14,CXCL10,IFIH1,C1QB,IDO2,DDX60,BATF2,RSAD2,ZBP1,DTX3L,CXCL11,ISG15,FGL2,DHX58,HERC5,IFIT3,SLAMF8,OAS3,PDCD1LG2,CD274,TNFSF11,AIM2,OAS1,APOL1,OASL,SERPING1,IRF7",17.33,12.21,1.60928688519645e-14,6.31842466604031e-15
"7540","ChAd-BNT (V2, D7)","ChAd (V2, D1)",16,111,76,427,406,"CCL8,FCGR1A,IFIT2,CCL2,IL1RN,IFIT1,CDC42EP2,CXCL10,CCR1,BATF2,RSAD2,CXCL11,IFIT3,CXCL2,FFAR2,SERPING1",3.75,3.94,2.75526537780217e-40,2.77400358368648e-40
"7541","ChAd-BNT (V3, D1)","ChAd (V2, D1)",101,26,107,427,785,"CCL8,FCGR1A,SP100,IGLV3-9,C1QC,IFI6,TRIM22,IFI35,CLEC6A,STAT1,IFIT2,IFITM3,PARP9,APOBEC3A,TRIM5,IFI30,SH2D1B,MX2,IGHV3-30,PML,ERBB2,FCGR2C,IFI44,IL27,CFB,OAS2,CCL2,TNFSF10,BST2,IDO1,RIGI,TAP2,TNFSF13B,IL31RA,IFI44L,C2,TAP1,TLR7,ISG20,SAMD9,IGHV3-23,IL1RN,GBP5,CASP1,NMI,RNF31,KIR3DL1,IFIT1,MX1,GBP1,TRIM21,TRIM38,EIF2AK2,IFI16,LAMP3,IFITM1,CD209,GBP4,RNF213,STAT2,MARCO,GBP2,NUB1,GBP6,GCH1,PARP14,CXCL10,IFIH1,C1QB,IDO2,DDX60,TRIM6,PTGDR,BATF2,RSAD2,FCGR1BP,ZBP1,DTX3L,CXCL11,ISG15,FGL2,IFIT5,DHX58,NBN,HERC5,SPON2,IFIT3,SLAMF8,OAS3,PDCD1LG2,CXCL2,CD274,NKG7,AIM2,IRF9,OAS1,APOL1,OASL,LIF,SERPING1,IRF7",23.65,12.87,4.32791279991201e-08,1.23560959092415e-08
