"source","target","value","type"
"BNT (V3, D1)","ISG20",1,"Directed"
"BNT (V3, D1)","PLSCR2",1,"Directed"
"BNT (V3, D1)","CARD17P",1,"Directed"
"BNT (V3, D1)","KCNJ10",1,"Directed"
"BNT (V3, D1)","ZDHHC19",1,"Directed"
"BNT (V3, D1)","GBP4",1,"Directed"
"BNT (V3, D1)","DEFA1B",1,"Directed"
"BNT (V3, D1)","SEPTIN4",1,"Directed"
"BNT (V3, D1)","IFI16",1,"Directed"
"BNT (V3, D1)","HERC5",1,"Directed"
"BNT (V3, D1)","PTPRU",1,"Directed"
"BNT (V3, D1)","SLC1A3",1,"Directed"
"BNT (V3, D1)","SLC23A1",-1,"Directed"
"BNT (V3, D1)","FAM20A",1,"Directed"
"BNT (V3, D1)","PFN4",-1,"Directed"
"BNT (V3, D1)","APOL2",1,"Directed"
"BNT (V3, D1)","APOL4",1,"Directed"
"BNT (V3, D1)","GPR42",1,"Directed"
"BNT (V3, D1)","HES7",-1,"Directed"
"BNT (V3, D1)","EDNRB",1,"Directed"
"BNT (V3, D1)","TRAFD1",1,"Directed"
"BNT (V3, D1)","CYBB",1,"Directed"
"BNT (V3, D1)","RIPK2",1,"Directed"
"BNT (V3, D1)","LIF",1,"Directed"
"BNT (V3, D1)","KREMEN1",1,"Directed"
"BNT (V3, D1)","ALKAL2",-1,"Directed"
"BNT (V3, D1)","AGRN",1,"Directed"
"BNT (V3, D1)","IL4I1",1,"Directed"
"BNT (V3, D1)","LTF",1,"Directed"
"BNT (V3, D1)","SORT1",1,"Directed"
"BNT (V3, D1)","SIGLEC16",1,"Directed"
"BNT (V3, D1)","FBXO39",1,"Directed"
"BNT (V3, D1)","STAT2",1,"Directed"
"BNT (V3, D1)","EXOC3L1",1,"Directed"
"BNT (V3, D1)","TNFAIP6",1,"Directed"
"BNT (V3, D1)","SLIT2",1,"Directed"
"BNT (V3, D1)","NECTIN2",1,"Directed"
"BNT (V3, D1)","LYPD8",1,"Directed"
"BNT (V3, D1)","HTRA1",-1,"Directed"
"BNT (V3, D1)","SP140",1,"Directed"
"BNT (V3, D1)","FFAR2",1,"Directed"
"BNT (V3, D1)","H1-6",1,"Directed"
"BNT (V3, D1)","SECTM1",1,"Directed"
"BNT (V3, D1)","F3",1,"Directed"
"BNT (V3, D1)","KAZALD1",1,"Directed"
"BNT (V3, D1)","TNFSF15",1,"Directed"
"BNT (V3, D1)","OAS2",1,"Directed"
"BNT (V3, D1)","GADD45B",1,"Directed"
"BNT (V3, D1)","RTP4",1,"Directed"
"BNT (V3, D1)","UPK2",-1,"Directed"
"BNT (V3, D1)","BCL2L14",1,"Directed"
"BNT (V3, D1)","LIM2",-1,"Directed"
"BNT (V3, D1)","CASP5",1,"Directed"
"BNT (V3, D1)","HESX1",1,"Directed"
"BNT (V3, D1)","FLVCR2",1,"Directed"
"BNT (V3, D1)","CXCL10",1,"Directed"
"BNT (V3, D1)","LGALS3BP",1,"Directed"
"BNT (V3, D1)","OR52B4",1,"Directed"
"BNT (V3, D1)","NGFR",1,"Directed"
"BNT (V3, D1)","GADD45G",1,"Directed"
"BNT (V3, D1)","NRN1",1,"Directed"
"BNT (V3, D1)","C1QC",1,"Directed"
"BNT (V3, D1)","SV2C",-1,"Directed"
"BNT (V3, D1)","SYCE3",1,"Directed"
"BNT (V3, D1)","WDR38",-1,"Directed"
"BNT (V3, D1)","FAM3D",-1,"Directed"
"BNT (V3, D1)","CDC45",1,"Directed"
"BNT (V3, D1)","APOL6",1,"Directed"
"BNT (V3, D1)","NUB1",1,"Directed"
"BNT (V3, D1)","PSTPIP2",1,"Directed"
"BNT (V3, D1)","C3AR1",1,"Directed"
"BNT (V3, D1)","CUZD1",-1,"Directed"
"BNT (V3, D1)","CDH2",-1,"Directed"
"BNT (V3, D1)","CDHR5",1,"Directed"
"BNT (V3, D1)","CD207",-1,"Directed"
"BNT (V3, D1)","DTX3L",1,"Directed"
"BNT (V3, D1)","TYMP",1,"Directed"
"BNT (V3, D1)","MSR1",1,"Directed"
"BNT (V3, D1)","SCARF1",1,"Directed"
"BNT (V3, D1)","PLAAT4",1,"Directed"
"BNT (V3, D1)","SERINC4",1,"Directed"
"BNT (V3, D1)","ALOXE3",-1,"Directed"
"BNT (V3, D1)","P2RX7",1,"Directed"
"BNT (V3, D1)","MIR601",1,"Directed"
"BNT (V3, D1)","CDT1",1,"Directed"
"BNT (V3, D1)","CEACAM8",1,"Directed"
"BNT (V3, D1)","CFAP61",-1,"Directed"
"BNT (V3, D1)","CFAP97D1",1,"Directed"
"BNT (V3, D1)","SPDEF",1,"Directed"
"BNT (V3, D1)","PDCD1LG2",1,"Directed"
"BNT (V3, D1)","KCNMA1",1,"Directed"
"BNT (V3, D1)","PTGS2",1,"Directed"
"BNT (V3, D1)","SNORD15B",-1,"Directed"
"BNT (V3, D1)","VPS9D1",1,"Directed"
"BNT (V3, D1)","STAT1",1,"Directed"
"BNT (V3, D1)","FOLR2",1,"Directed"
"BNT (V3, D1)","SMTNL1",1,"Directed"
"BNT (V3, D1)","IFIH1",1,"Directed"
"BNT (V3, D1)","CMPK2",1,"Directed"
"BNT (V3, D1)","RUFY4",1,"Directed"
"BNT (V3, D1)","MYOF",1,"Directed"
"BNT (V3, D1)","CCDC113",-1,"Directed"
"BNT (V3, D1)","GARIN4",1,"Directed"
"BNT (V3, D1)","COL17A1",1,"Directed"
"BNT (V3, D1)","PARP12",1,"Directed"
"BNT (V3, D1)","SFRP1",1,"Directed"
"BNT (V3, D1)","AIM2",1,"Directed"
"BNT (V3, D1)","MGAT5B",-1,"Directed"
"BNT (V3, D1)","SLC8A2",1,"Directed"
"BNT (V3, D1)","HBG1",1,"Directed"
"BNT (V3, D1)","SNORD9",-1,"Directed"
"BNT (V3, D1)","MARCO",1,"Directed"
"BNT (V3, D1)","SLAMF8",1,"Directed"
"BNT (V3, D1)","FBXO6",1,"Directed"
"BNT (V3, D1)","KCNJ15",1,"Directed"
"BNT (V3, D1)","TRPV4",1,"Directed"
"BNT (V3, D1)","C15orf48",1,"Directed"
"BNT (V3, D1)","RNU1-4",1,"Directed"
"BNT (V3, D1)","FGF13",1,"Directed"
"BNT (V3, D1)","PHF24",-1,"Directed"
"BNT (V3, D1)","IGDCC4",-1,"Directed"
"BNT (V3, D1)","COLEC12",-1,"Directed"
"BNT (V3, D1)","IRF7",1,"Directed"
"BNT-I (D1)","F2RL2",1,"Directed"
"BNT-I (D1)","RUNDC3A",1,"Directed"
"BNT-I (D1)","SNAI1",1,"Directed"
"BNT-I (D1)","GPX3",1,"Directed"
"BNT-I (D1)","ETV5",1,"Directed"
"BNT-I (D1)","HBEGF",1,"Directed"
"BNT-I (D1)","EPB42",1,"Directed"
"BNT-I (D1)","PLCD3",1,"Directed"
"BNT-I (D1)","EMP1",1,"Directed"
"BNT-I (D1)","LAMB3",1,"Directed"
"BNT-I (D1)","MYCN",1,"Directed"
"BNT-I (D1)","NR4A2",1,"Directed"
"BNT-I (D1)","RIPK4",1,"Directed"
"BNT-I (D1)","PTGES",1,"Directed"
"BNT-I (D1)","SYT1",1,"Directed"
"BNT-I (D1)","BLM",-1,"Directed"
"BNT-I (D1)","SDC2",1,"Directed"
"BNT-I (D1)","TP53INP2",1,"Directed"
"BNT-I (D1)","BMP2",1,"Directed"
"BNT-I (D1)","NOTCH3",1,"Directed"
"BNT-I (D1)","TNFRSF12A",1,"Directed"
"BNT-I (D1)","CD34",1,"Directed"
"BNT-I (D1)","MAFF",1,"Directed"
"BNT-I (D1)","PLK3",1,"Directed"
"BNT-I (D1)","HMGB3",1,"Directed"
"BNT-I (D1)","JDP2",1,"Directed"
"BNT-I (D1)","KCNS1",1,"Directed"
"BNT-I (D1)","G0S2",1,"Directed"
"BNT-I (D1)","HBG1",1,"Directed"
"BNT-I (D1)","ID1",1,"Directed"
"BNT-I (D1)","NFKBIA",1,"Directed"
"BNT-I (D1)","GPR171",-1,"Directed"
"BNT-I (D1)","WEE2-AS1",-1,"Directed"
"BNT-I (D1)","PLAUR",1,"Directed"
"BNT-I (D1)","CXCL2",1,"Directed"
"BNT-I (D1)","CXCL3",1,"Directed"
"BNT-I (D1)","FOSL1",1,"Directed"
"BNT-I (D1)","ZNF697",1,"Directed"
"BNT-I (D1)","MIR221",1,"Directed"
"BNT-I (D1)","CCIN",1,"Directed"
"BNT-I (D1)","EGR3",1,"Directed"
"BNT-I (D1)","HBD",1,"Directed"
"BNT-I (D1)","CHP1",1,"Directed"
"BNT-I (D1)","SLC6A8",1,"Directed"
"BNT-I (D1)","SLC22A13",1,"Directed"
"BNT-I (D1)","FLT3",1,"Directed"
"BNT-I (D1)","SPATA2",1,"Directed"
"BNT-I (D1)","PRG2",1,"Directed"
"BNT-I (D1)","SPRED2",1,"Directed"
"BNT-I (D1)","SDC4",1,"Directed"
"BNT-I (D1)","SNORD10",1,"Directed"
"BNT-I (D1)","SPAG4",1,"Directed"
"BNT-I (D1)","TUBB6",1,"Directed"
"BNT-I (D1)","HTR1F",1,"Directed"
"BNT-I (D1)","ITPRIP",1,"Directed"
"BNT-I (D1)","PRR7",1,"Directed"
"BNT-I (D1)","ZNF668",1,"Directed"
"BNT-I (D1)","DDIT4",1,"Directed"
"BNT-I (D1)","PLXNA2",1,"Directed"
"BNT-I (D1)","ATP2C2",1,"Directed"
"BNT-I (D1)","DOCK1",1,"Directed"
"BNT-I (D1)","ME1",1,"Directed"
"BNT-I (D1)","PABPN1",1,"Directed"
"BNT-I (D1)","TIMP1",1,"Directed"
"BNT-I (D1)","TPD52L2",1,"Directed"
"BNT-I (D1)","ZNF394",1,"Directed"
"BNT-I (D1)","ADORA2A",1,"Directed"
"BNT-I (D1)","MMRN1",1,"Directed"
"BNT-I (D1)","MIR222",1,"Directed"
"BNT-I (D1)","PAPLN",1,"Directed"
"BNT-I (D1)","MAFG",1,"Directed"
"BNT-I (D1)","EIF1",1,"Directed"
"BNT-I (D1)","SLC43A2",1,"Directed"
"BNT-I (D1)","SLC4A1",1,"Directed"
"BNT-I (D1)","SPRY2",1,"Directed"
"BNT-I (D1)","PTX3",1,"Directed"
"BNT-I (D1)","FSCN1",1,"Directed"
"BNT-I (D1)","YPEL5",1,"Directed"
"BNT-I (D1)","HBG2",1,"Directed"
"BNT-I (D1)","ARL4A",1,"Directed"
"BNT-I (D1)","DNAH14",1,"Directed"
"BNT-I (D1)","EIF5",1,"Directed"
"BNT-I (D1)","SFN",1,"Directed"
"BNT-I (D1)","IGFBP2",1,"Directed"
"BNT-I (D1)","COL7A1",1,"Directed"
"BNT-I (D1)","TAS1R1",1,"Directed"
"BNT-I (D1)","APOA2",1,"Directed"
"BNT-I (D1)","RELT",1,"Directed"
"BNT-I (D1)","KCNK7",1,"Directed"
"BNT-I (D1)","FOXO3",1,"Directed"
"BNT-I (D1)","NAB2",1,"Directed"
"BNT-I (D1)","GPX2",1,"Directed"
"BNT-I (D1)","MYBPH",1,"Directed"
"BNT-I (D1)","MAPKAPK2",1,"Directed"
"BNT-I (D1)","SIAH1",1,"Directed"
"BNT-I (D1)","ADAMTS2",1,"Directed"
"BNT-I (D1)","ZC3H12A",1,"Directed"
"BNT-I (D1)","ABCC2",1,"Directed"
"BNT-I (D1)","FAM209A",1,"Directed"
"BNT-I (D1)","JMJD6",1,"Directed"
"BNT-I (D1)","MIR628",1,"Directed"
"BNT-I (D1)","CABLES1",1,"Directed"
"BNT-I (D1)","JAG1",1,"Directed"
"BNT-I (D1)","ZMYND15",1,"Directed"
"BNT-I (D1)","RLN2",-1,"Directed"
"BNT-I (D1)","ANKRD9",1,"Directed"
"BNT-I (D1)","KCNQ1",1,"Directed"
"BNT-I (D1)","CBX4",1,"Directed"
"BNT-I (D1)","IL1R2",1,"Directed"
"BNT-I (D1)","AVPR2",1,"Directed"
"BNT-I (D1)","ING2",1,"Directed"
"BNT-I (D1)","RCVRN",1,"Directed"
"BNT-I (D1)","TRPM4",1,"Directed"
"BNT-I (D1)","RAB13",1,"Directed"
"BNT-I (D1)","ETF1",1,"Directed"
"BNT-I (D1)","GNA15",1,"Directed"
"BNT-I (D1)","GCNT7",1,"Directed"
"BNT-I (D1)","ICAM1",1,"Directed"
"BNT-I (D1)","DNM1",1,"Directed"
"BNT-I (D1)","KCNK5",1,"Directed"
"BNT-I (D1)","NOCT",1,"Directed"
"BNT-I (D1)","PER1",1,"Directed"
"BNT-I (D1)","ELF3",1,"Directed"
"BNT-I (D1)","CCNL1",1,"Directed"
"BNT-I (D1)","FAM111B",-1,"Directed"
"BNT-I (D1)","MIR3909",1,"Directed"
"BNT-I (D1)","ANAPC15",1,"Directed"
"BNT-I (D1)","ATP6V0B",1,"Directed"
"BNT-I (D1)","GRPEL1",1,"Directed"
"BNT-I (D1)","HTR7",1,"Directed"
"BNT-I (D1)","RAB34",1,"Directed"
"BNT-I (D1)","TMEM119",1,"Directed"
"BNT-I (D1)","MYADM",1,"Directed"
"BNT-I (D1)","CD3G",-1,"Directed"
"BNT-I (D1)","DDN",1,"Directed"
"BNT-I (D1)","SRGAP1",1,"Directed"
"BNT-I (D1)","HEYL",1,"Directed"
"BNT-I (D1)","TRIM32",-1,"Directed"
"BNT-I (D1)","AGFG1",1,"Directed"
"BNT-I (D1)","ARHGEF17",1,"Directed"
"BNT-I (D1)","MEX3B",1,"Directed"
"BNT-I (D1)","PGAM4",1,"Directed"
"BNT-I (D1)","TMCC2",1,"Directed"
"BNT-I (D1)","AHSP",1,"Directed"
"BNT-I (D1)","B3GALT2",-1,"Directed"
"BNT-I (D1)","GZF1",1,"Directed"
"BNT-I (D1)","CTIF",1,"Directed"
"BNT-I (D1)","SBDS",1,"Directed"
"BNT-I (D1)","SPTA1",1,"Directed"
"BNT-I (D1)","TRIM71",1,"Directed"
"BNT-I (D1)","EMX1",1,"Directed"
"BNT-I (D1)","DMRTC2",1,"Directed"
"BNT-I (D1)","ITGA9",1,"Directed"
"BNT-I (D1)","MFSD2B",1,"Directed"
"BNT-I (D1)","RAPSN",1,"Directed"
"BNT-I (D1)","AVPI1",1,"Directed"
"BNT-I (D1)","GPR15",-1,"Directed"
"BNT-I (D1)","SLC11A1",1,"Directed"
"BNT-I (D1)","WNK2",1,"Directed"
"BNT-I (D1)","TAS2R4",-1,"Directed"
"BNT-I (D1)","VSIG4",1,"Directed"
"BNT-I (D1)","SHANK3",1,"Directed"
"BNT-I (D1)","SYN1",1,"Directed"
"BNT-I (D1)","ZBTB47",1,"Directed"
"BNT-I (D1)","AREG",1,"Directed"
"BNT-I (D1)","PDE3A",1,"Directed"
"BNT-I (D1)","SLC15A3",1,"Directed"
"BNT-I (D1)","TAMM41",-1,"Directed"
"BNT-I (D1)","FBN2",1,"Directed"
"BNT-I (D1)","PIM3",1,"Directed"
"BNT-I (D1)","DCST2",1,"Directed"
"BNT-I (D1)","MLF2",1,"Directed"
"BNT-I (D1)","RGS20",1,"Directed"
"BNT-I (D1)","MYO5B",-1,"Directed"
"BNT-I (D1)","TMEM132A",1,"Directed"
"BNT-I (D1)","PSAT1",-1,"Directed"
"BNT-I (D1)","FCGRT",1,"Directed"
"BNT-I (D1)","FCAR",1,"Directed"
"BNT-I (D1)","SMOC1",-1,"Directed"
"BNT-I (D1)","MIR199A1",1,"Directed"
"BNT-I (D1)","F12",1,"Directed"
"BNT-I (D1)","FAM171A1",-1,"Directed"
"BNT-I (D1)","TREM1",1,"Directed"
"BNT-I (D1)","LONRF3",1,"Directed"
"BNT-I (D1)","SNORD89",1,"Directed"
"BNT-I (D1)","FKBP8",1,"Directed"
"BNT-I (D1)","UCN2",1,"Directed"
"BNT-I (D1)","EAF1",1,"Directed"
"BNT-I (D1)","ZNF280B",-1,"Directed"
"BNT-I (D1)","MAPK6",1,"Directed"
"BNT-I (D1)","CSRNP1",1,"Directed"
"BNT-I (D1)","PLBD1",1,"Directed"
"BNT-I (D1)","GJA4",1,"Directed"
"BNT-I (D1)","RGL3",1,"Directed"
"BNT-I (D1)","LYVE1",1,"Directed"
"BNT-I (D1)","FASTKD5",1,"Directed"
"BNT-I (D1)","RNF152",1,"Directed"
"BNT-I (D1)","GAPDH",1,"Directed"
"BNT-I (D1)","LMOD2",1,"Directed"
"BNT-I (D1)","CHI3L1",1,"Directed"
"BNT-I (D1)","A3GALT2",1,"Directed"
"BNT-I (D1)","KRT18",1,"Directed"
"BNT-I (D1)","OMG",1,"Directed"
"BNT-I (D1)","S1PR1",-1,"Directed"
"BNT-I (D1)","FSCN3",1,"Directed"
"BNT-I (D1)","SH3D19",1,"Directed"
"BNT-I (D1)","CELA2B",1,"Directed"
"BNT-I (D1)","PDE1B",1,"Directed"
"BNT-I (D1)","RXFP4",1,"Directed"
"BNT-I (D1)","SNORA28",1,"Directed"
"BNT-I (D1)","TG",1,"Directed"
"BNT-I (D1)","LTBP1",1,"Directed"
"BNT-I (D1)","GPR3",1,"Directed"
"BNT-I (D1)","CD276",1,"Directed"
"BNT-I (D1)","GJB6",1,"Directed"
"BNT-I (D1)","IRS2",1,"Directed"
"BNT-I (D1)","SLC35B2",1,"Directed"
"BNT-I (D1)","SNORD35B",1,"Directed"
"BNT-I (D1)","SULT1A1",1,"Directed"
"BNT-I (D1)","COL10A1",1,"Directed"
"BNT-I (D1)","NECAP1",1,"Directed"
"BNT-I (D1)","OXSM",-1,"Directed"
"BNT-I (D1)","CDO1",1,"Directed"
"BNT-I (D1)","FABP6",1,"Directed"
"BNT-I (D1)","HTR2B",1,"Directed"
"BNT-I (D1)","PREPL",-1,"Directed"
"BNT-I (D1)","HSP90AB4P",1,"Directed"
"BNT-I (D1)","PSD",1,"Directed"
"BNT-I (D1)","PC",1,"Directed"
"BNT-I (D1)","OR52K2",1,"Directed"
"BNT-I (D1)","SMPDL3B",1,"Directed"
"BNT-I (D1)","ATG2A",1,"Directed"
"BNT-I (D1)","NFAM1",1,"Directed"
"BNT-I (D1)","TNFAIP3",1,"Directed"
"BNT-I (D1)","ITGB3",1,"Directed"
"BNT-I (D1)","TMEM38A",1,"Directed"
"BNT-I (D1)","CACNA2D4",1,"Directed"
"BNT-I (D1)","DDX39A",1,"Directed"
"BNT-I (D1)","REPS2",1,"Directed"
"BNT-I (D1)","CCDC85B",1,"Directed"
"BNT-I (D1)","MYH10",1,"Directed"
"BNT-I (D1)","TTYH1",1,"Directed"
"BNT-I (D1)","HLTF",-1,"Directed"
"BNT-I (D1)","NFKBIZ",1,"Directed"
"BNT-I (D1)","TGM4",1,"Directed"
"BNT-I (D1)","C5AR1",1,"Directed"
"BNT-I (D1)","YOD1",1,"Directed"
"BNT-I (D1)","KEL",1,"Directed"
"BNT-I (D1)","CTRC",1,"Directed"
"BNT-I (D1)","CXCR6",-1,"Directed"
"BNT-I (D1)","KCNJ13",1,"Directed"
"BNT-I (D1)","NINJ1",1,"Directed"
"BNT-I (D1)","GPR180",-1,"Directed"
"BNT-I (D1)","MEF2D",1,"Directed"
"BNT-I (D1)","NRIP3",1,"Directed"
"BNT-I (D1)","NR1H2",1,"Directed"
"BNT-I (D1)","INHBB",1,"Directed"
"BNT-I (D1)","MIR23A",1,"Directed"
"BNT-I (D1)","GNMT",1,"Directed"
"BNT-I (D1)","WDHD1",-1,"Directed"
"BNT-I (D1)","GRIN2C",1,"Directed"
"BNT-I (D1)","PMEPA1",-1,"Directed"
"BNT-I (D1)","ZFAND2A",1,"Directed"
"BNT-I (D1)","P2RY1",1,"Directed"
"BNT-I (D1)","SERTAD2",1,"Directed"
"BNT-I (D1)","HOXA5",1,"Directed"
"BNT-I (D1)","SNORA71C",1,"Directed"
"BNT-I (D1)","PPP1R15A",1,"Directed"
"BNT-I (D1)","FAM209B",1,"Directed"
"BNT-I (D1)","DDIT3",1,"Directed"
"BNT-I (D1)","SERTAD3",1,"Directed"
"BNT-I (D1)","TMC5",1,"Directed"
"BNT-I (D1)","OSGEPL1",-1,"Directed"
"BNT-I (D1)","HIF1A",1,"Directed"
"BNT-I (D1)","GPR88",1,"Directed"
"BNT-I (D1)","GYPA",1,"Directed"
"BNT-I (D1)","MCM8",-1,"Directed"
"BNT-I (D1)","TMC3",1,"Directed"
"BNT-I (D1)","PPIF",1,"Directed"
"BNT-I (D1)","PTPRH",1,"Directed"
"BNT-I (D1)","AMPD2",1,"Directed"
"BNT-I (D1)","B3GNT4",1,"Directed"
"BNT-I (D1)","CEP295NL",1,"Directed"
"BNT-I (D1)","GSTO2",1,"Directed"
"BNT-I (D1)","VWCE",1,"Directed"
"BNT-I (D1)","KRT8",1,"Directed"
"BNT-I (D1)","ZNF441",-1,"Directed"
"BNT-I (D1)","ACOX2",1,"Directed"
"BNT-I (D1)","FTH1",1,"Directed"
"BNT-I (D1)","SLIT1",1,"Directed"
"BNT-I (D1)","CUX2",-1,"Directed"
"BNT-I (D1)","RNF217",1,"Directed"
"BNT-I (D1)","GABARAPL1",1,"Directed"
"BNT-I (D1)","ADAMTS4",-1,"Directed"
"BNT-I (D1)","LAX1",-1,"Directed"
"BNT-I (D1)","ZFP37",-1,"Directed"
"BNT-I (D1)","CNIH2",1,"Directed"
"BNT-I (D1)","MSH2",-1,"Directed"
"BNT-I (D1)","ZNF485",-1,"Directed"
"BNT-I (D1)","MAP3K15",1,"Directed"
"BNT-I (D1)","SEMA4G",-1,"Directed"
"BNT-I (D1)","ASF1A",-1,"Directed"
"BNT-I (D1)","SLPI",1,"Directed"
"BNT-I (D1)","SOX4",1,"Directed"
"BNT-I (D1)","TSHZ3",1,"Directed"
"BNT-I (D1)","FBXO33",1,"Directed"
"BNT-I (D1)","GSG1L",1,"Directed"
"BNT-I (D1)","PLAU",1,"Directed"
"BNT-I (D1)","ZNF516",1,"Directed"
"BNT-I (D1)","HBA2",1,"Directed"
"BNT-I (D1)","C1R",1,"Directed"
"BNT-I (D1)","CHRM4",1,"Directed"
"BNT-I (D1)","CATIP",1,"Directed"
"BNT-I (D1)","NAV1",1,"Directed"
"BNT-I (D1)","PI15",1,"Directed"
"BNT-I (D1)","IKZF3",-1,"Directed"
"BNT-I (D1)","RIMBP3",-1,"Directed"
"BNT-I (D1)","SCARNA3",1,"Directed"
"BNT-I (D1)","LOXL4",1,"Directed"
"BNT-I (D1)","KCNJ3",1,"Directed"
"BNT-I (D1)","HYLS1",-1,"Directed"
"BNT-I (D1)","TP53TG5",1,"Directed"
"BNT-I (D1)","FOSB",1,"Directed"
"BNT-I (D1)","PDZD8",1,"Directed"
"BNT-I (D1)","PHF1",1,"Directed"
"BNT-I (D1)","TRIM61",-1,"Directed"
"BNT-I (D1)","KLF9",1,"Directed"
"BNT-I (D1)","SLC22A1",1,"Directed"
"BNT-I (D1)","ZNF696",-1,"Directed"
"BNT-I (D1)","CBY1",-1,"Directed"
"BNT-I (D1)","APOM",1,"Directed"
"BNT-I (D1)","FAM53C",1,"Directed"
"BNT-I (D1)","PRSS16",-1,"Directed"
"BNT-I (D1)","BCL3",1,"Directed"
"BNT-I (D1)","ACE2",1,"Directed"
"BNT-I (D1)","MMACHC",-1,"Directed"
"BNT-I (D1)","PIK3R3",-1,"Directed"
"BNT-I (D1)","RNF103",1,"Directed"
"BNT-I (D1)","MPL",1,"Directed"
"BNT-I (D1)","NR4A3",1,"Directed"
"BNT-I (D1)","LCA5",1,"Directed"
"BNT-I (D1)","EREG",1,"Directed"
"BNT-I (D1)","CDKN2D",1,"Directed"
"BNT-I (D1)","NHLRC1",-1,"Directed"
"BNT-I (D1)","CD40LG",-1,"Directed"
"BNT-I (D1)","ELL",1,"Directed"
"BNT-I (D1)","VCAN",1,"Directed"
"BNT-I (D1)","CPXM1",1,"Directed"
"BNT-I (D1)","ZNF572",-1,"Directed"
"BNT-I (D1)","SEMA3B",1,"Directed"
"BNT-I (D1)","DCANP1",-1,"Directed"
"BNT-I (D1)","RAPGEF2",1,"Directed"
"BNT-I (D1)","MIDN",1,"Directed"
"BNT-I (D1)","CRABP2",1,"Directed"
"BNT-I (D1)","BAIAP2",1,"Directed"
"BNT-I (D1)","OBSL1",1,"Directed"
"BNT-I (D1)","SYT2",1,"Directed"
"BNT-I (D1)","ABHD5",1,"Directed"
"BNT-I (D1)","EOMES",-1,"Directed"
"BNT-I (D1)","PTTG2",1,"Directed"
"BNT-I (D1)","QSOX1",1,"Directed"
"BNT-I (D1)","SERPINA9",1,"Directed"
"BNT-I (D1)","CALCRL",1,"Directed"
"BNT-I (D1)","PURA",-1,"Directed"
"BNT-I (D1)","SPATA9",-1,"Directed"
"BNT-I (D1)","CXCL16",1,"Directed"
"BNT-I (D1)","ERG",1,"Directed"
"BNT-I (D1)","ZNF628",1,"Directed"
"BNT-I (D1)","CMTR2",-1,"Directed"
"BNT-I (D1)","BCAT1",1,"Directed"
"BNT-I (D1)","SCARA5",-1,"Directed"
"BNT-I (D1)","SESN2",1,"Directed"
"BNT-I (D1)","NFKBIE",1,"Directed"
"BNT-I (D1)","RHBDL1",1,"Directed"
"BNT-I (D1)","DACT3",1,"Directed"
"BNT-I (D1)","GCSAM",-1,"Directed"
"BNT-I (D1)","TSPEAR",1,"Directed"
"BNT-I (D1)","PIFO",-1,"Directed"
"BNT-I (D1)","MRPL50",-1,"Directed"
"BNT-I (D1)","MIR548H4",-1,"Directed"
"BNT-I (D1)","SLC22A15",1,"Directed"
"BNT-I (D1)","CYP2A6",1,"Directed"
"BNT-I (D1)","FEM1C",1,"Directed"
"BNT-I (D1)","ADAM9",1,"Directed"
"BNT-I (D1)","CD83",1,"Directed"
"BNT-I (D1)","ADAT3",1,"Directed"
"BNT-I (D1)","RAP1GAP",1,"Directed"
"BNT-I (D1)","TMEM117",-1,"Directed"
"BNT-I (D1)","CCR6",-1,"Directed"
"BNT-I (D1)","CDC42EP4",1,"Directed"
"BNT-I (D1)","LCMT2",-1,"Directed"
"BNT-I (D1)","ENPP5",-1,"Directed"
"BNT-I (D1)","ITGA2",1,"Directed"
"BNT-I (D1)","ZBTB43",1,"Directed"
"BNT-I (D1)","GALNT4",1,"Directed"
"BNT-I (D1)","SPHK1",1,"Directed"
"BNT-I (D1)","MRM1",-1,"Directed"
"BNT-I (D1)","SLC12A3",-1,"Directed"
"BNT-I (D1)","MIR616",1,"Directed"
"BNT-I (D1)","PADI4",1,"Directed"
"BNT-I (D1)","PELI1",1,"Directed"
"BNT-I (D1)","ARFGEF3",1,"Directed"
"BNT-I (D1)","THBS1",1,"Directed"
"BNT-I (D1)","KLF7",1,"Directed"
"BNT-I (D1)","UNC13B",1,"Directed"
"BNT-I (D1)","B3GNT5",1,"Directed"
"BNT-I (D1)","CAPN11",1,"Directed"
"BNT-I (D1)","N6AMT1",-1,"Directed"
"BNT-I (D1)","ZNF594",-1,"Directed"
"BNT-I (D1)","DUSP10",1,"Directed"
"BNT-I (D1)","MIR373",1,"Directed"
"BNT-I (D1)","TPST1",1,"Directed"
"BNT-I (D1)","NYNRIN",1,"Directed"
"BNT-I (D1)","PROM1",1,"Directed"
"BNT-I (D1)","ABCA9",1,"Directed"
"BNT-I (D1)","PP2D1",1,"Directed"
"BNT-I (D1)","CDK16",1,"Directed"
"BNT-I (D1)","KLRC4",-1,"Directed"
"BNT-I (D1)","SLC7A5",1,"Directed"
"BNT-I (D1)","DNM3OS",1,"Directed"
"BNT-I (D1)","TNNT1",1,"Directed"
"BNT-I (D1)","TNFSF9",1,"Directed"
"BNT-I (D1)","PPM1F",1,"Directed"
"BNT-I (D1)","ZNF404",-1,"Directed"
"BNT-I (D1)","MAP1B",1,"Directed"
"BNT-I (D1)","ASB15",1,"Directed"
"BNT-I (D1)","RAB43",1,"Directed"
"BNT-I (D1)","IER3",1,"Directed"
"BNT-I (D1)","PLXNB3",1,"Directed"
"BNT-I (D1)","RGS9BP",-1,"Directed"
"BNT-I (D1)","SH2B2",1,"Directed"
