"condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction","vaccine","day","dose","infection","type","vac_infec","regimen","variant","severity","prior_infection","previous_vaccination","gse_id","participants","bioprocess"
"BNT-I (D10, mild)","PCM1",4864.70272775611,-0.615998000428921,0.196023731891822,-3.14246644773025,0.00167530912643697,0.00933401364673556,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","SETMAR",156.239593666075,-1.09213182915422,0.348123396667347,-3.13719744093447,0.00170571220084829,0.00946815270189576,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","MAPK13",8803.92498283502,1.27462965432677,0.40697190361522,3.13198440237264,0.00173629099293929,0.00960523024036071,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ZNF500",130.346019488769,-1.3302290903524,0.425429456159571,-3.1267912249439,0.00176725376229604,0.00973453245691719,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","LZTS2",101.879951792727,-1.38643630877016,0.446349751581843,-3.10616574526298,0.00189530448608105,0.0102946106039194,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","GOLGA8H",213.813115021813,1.48937201332084,0.479846642087722,3.10385002766897,0.00191020131677027,0.0103661181762598,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","REC8",2218.31067278596,1.9066105401982,0.614357817030307,3.1034203315169,0.00191297731772222,0.0103754252279462,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","BEX2",163.825259001658,-2.06767699296547,0.66691989355506,-3.10033785608581,0.00193300015265628,0.0104376450374125,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PPP2CA",5120.3544695728,1.06982580762855,0.345071977335856,3.10029755498602,0.00193326320623902,0.0104376450374125,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","HAUS5",389.370685587839,-1.48863732307284,0.480523971482643,-3.09794601605345,0.00194866922045799,0.0104955768421608,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PRMT2",5965.41282628561,-1.07905517454084,0.348815037845404,-3.09348811681415,0.00197818475113738,0.0106067020375567,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CCNI2",25.1974957312884,-2.84690857748487,0.921351579576702,-3.08992640875791,0.00200206094217954,0.0106892344311656,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","TMOD3",3701.30596489479,1.05089108490431,0.340446463426981,3.08680276577381,0.00202321791275625,0.0107711011145461,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","KIAA0101",150.050056222269,2.10986052890377,0.68412791346288,3.0840146811496,0.00204227517093679,0.0108470079318566,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CENPJ",395.469251169571,-1.12535576074072,0.365021263402285,-3.08298686561852,0.00204934199734406,0.0108811455488786,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ALMS1",1065.94848539911,-1.43912851045194,0.467793099850153,-3.07642098806701,0.00209501818930378,0.0110712894718446,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","POC1B",1108.98205675365,0.646045834661411,0.21003978350695,3.07582603578543,0.00209920283502181,0.0110803601729826,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","RTKN",19.1711107874874,-3.50543945119101,1.14077698229685,-3.07285254312647,0.00212023227264905,0.0111618325769449,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","TBRG4",607.001701038339,-1.09411834981118,0.356699282571901,-3.06734104403655,0.00215972292848079,0.0113199488110711,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PSME2",4919.1584767486,1.42634687199338,0.467845159084919,3.04875842850065,0.00229789177819962,0.0119292404339782,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","EPM2A",166.839028883206,-1.24457543985578,0.408497802544134,-3.04671269246625,0.00231358732442402,0.0119837182347566,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CHMP4A",2033.81462350968,0.452247555151771,0.14848404713767,3.04576527828919,0.00232088940511381,0.0120069752370005,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","AHR",7545.02107709192,2.05400553647902,0.674695601032283,3.04434404691004,0.00233188296171573,0.0120444244623946,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","STRADA",2027.21600825921,0.622798487802221,0.204681267753402,3.04277228022919,0.00234409646163274,0.0120852541376799,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","TIPRL",1337.86628525301,0.725625448552217,0.238931079642398,3.03696551172096,0.00238972796188781,0.0122417252680049,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","SPAST",2495.42946093758,0.77926487279119,0.256771281814963,3.03485992390984,0.00240647425793752,0.0122935683573665,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","AURKAIP1",271.718439369116,1.20889542786645,0.398539977233435,3.0333103249975,0.0024188671688353,0.0123189776372509,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ZC3H12D",929.390481222183,-1.44674920409426,0.477593896053035,-3.02924559139173,0.00245165294411554,0.0124397660122867,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","RHOA",26279.7625614009,1.01786213572995,0.33678923330889,3.02225259913938,0.00250901082721481,0.0126510033151616,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","IK",6034.33395044159,0.653489552497237,0.216582152860856,3.01728255936709,0.00255051948425028,0.0127920801129045,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","E2F3",4940.82625274725,1.25049232378007,0.414877954362298,3.01412092551936,0.00257725058560812,0.0128733487526467,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","FIGNL1",428.514389060678,-1.62055821276958,0.537682146236672,-3.01397065926801,0.00257852741678476,0.0128761448340389,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PTEN",32494.995648217,1.21395358550094,0.403026914028547,3.01209061540478,0.00259455134972473,0.0129405655539586,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","FBXO4",196.774307340196,-1.12967802643785,0.375119722159283,-3.01151328417268,0.00259949028327781,0.0129556056111073,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","HEXIM2",264.133105034941,1.20630704305886,0.40160959483026,3.00368083478858,0.00266734980676746,0.0132240752291892,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PSMD13",4429.90524321653,0.810025843764739,0.26974135993715,3.00297234340879,0.00267356726641736,0.013247584824243,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","BOD1",271.589394671512,-0.835545677549567,0.279412221097189,-2.99036911939129,0.00278640509692778,0.0137196260832279,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CCDC102B",39.4314880594229,-2.102794168475,0.703765583585552,-2.98791844545972,0.00280884495367532,0.0138001987983248,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CHMP2A",3557.20293151781,1.35497403186091,0.453498159420506,2.98782697065922,0.002809685738524,0.0138001987983248,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CASP8AP2",1590.5038657888,-1.05226936981327,0.352434759490088,-2.98571392712716,0.00282917173120049,0.013876928920286,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","RCBTB1",2163.79050439998,0.873817068020364,0.293028050410794,2.98202532759361,0.00286348308404522,0.0140140491584059,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","RIOK3",9720.65393046685,1.25964457501449,0.422692098039298,2.98005233799612,0.00288199137698735,0.0140898228033111,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CSPP1",770.200703535728,-0.75540269961026,0.253643272320739,-2.97820909144806,0.00289938117266059,0.0141458819336567,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PKIA",314.093341058207,-2.23437152029101,0.751324272401431,-2.9739110027011,0.00294030341421792,0.0142962954650264,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","HORMAD1",540.193338272004,1.47338525526078,0.495613927743637,2.97284876954246,0.00295049786740152,0.0143349811160522,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ING2",497.405733557003,1.42808938796833,0.48109371361916,2.96842246643619,0.00299332607959716,0.0144764762756063,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PSMD10",574.471143182543,0.819084071489603,0.276267819258768,2.9648189705454,0.00302861091777589,0.0146156318867245,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CDK14",1338.69627497847,1.17787438079037,0.397542282562506,2.96289082307911,0.00304764644120016,0.0146753508640236,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CDC14A",2147.97870104509,-1.10292448699996,0.373058113512313,-2.95644149544426,0.00311211266146986,0.0149104074338352,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PAF1",1862.89352709065,0.898941116588625,0.304151452953093,2.95557067987198,0.00312091179371961,0.0149485764416706,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CCNL1",33362.0804463364,1.65704275269361,0.560850665664257,2.95451686899765,0.00313159032632519,0.0149797462679332,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","MCM8",388.940184955728,-1.44380555234911,0.488735194599999,-2.95416734522419,0.0031351394886985,0.0149927296400956,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","GPSM1",20.9075876214239,-2.62426372615777,0.889445949647289,-2.95044766598625,0.0031731379630038,0.0151261052300661,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PIWIL2",20.9505371241566,-2.32120854313697,0.787188663269575,-2.94873218002895,0.00319080359242367,0.0152022446561825,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","USP39",1554.12315732616,0.490743636455809,0.166485204449164,2.94767116441062,0.0032017744705274,0.0152383419473259,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CCND3",6033.13724393804,1.16543897273035,0.395670854665659,2.9454759151142,0.00322458251430621,0.0152982373076345,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","SETDB2",1301.26687646108,-0.700678140652133,0.238063330996764,-2.94324261413303,0.00324793773473603,0.0153846525725811,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","PML",1627.88076666595,1.62882823612809,0.554215616938827,2.93897931841909,0.0032929504659174,0.0155445613870869,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ANAPC13",1099.15986288959,0.988717744048944,0.336435337380922,2.93880468010853,0.00329480638976615,0.0155492347808228,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","EXOC1",2850.56147325218,0.773690466120798,0.263322603687565,2.93818477899751,0.00330140192604439,0.0155721760929811,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CEBPA",671.838359234603,1.49669063761193,0.50956626258061,2.93718549974679,0.00331205923821777,0.0155978619828682,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","BID",1887.40306635564,1.24967403435307,0.426859207660616,2.927602384875,0.00341586573614778,0.0159861092061521,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","HECW2",917.504319690641,1.87815734776341,0.641781739112386,2.92647364875321,0.00342828547540613,0.0160191835237752,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","APPL2",3363.29500871759,0.725739562353529,0.248052426536234,2.92575070716963,0.00343626174629168,0.0160522768413527,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","WEE2",11.553219357796,-6.34783439242772,2.17181420028406,-2.92282571483207,0.00346870614154741,0.0161785860217576,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","NEK1",474.375308089659,-1.12065170856883,0.383746460933735,-2.92029197049024,0.003497035851968,0.0162642509178424,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","USP37",900.871329665336,-0.837798712507989,0.287645823058282,-2.91260517396158,0.00358427475682835,0.0165584825851214,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","EXOC6B",120.563144885317,-1.22823906695601,0.422968968850162,-2.90385148181193,0.00368602968986811,0.0169067778137833,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","TRIOBP",1896.56444799343,0.774872661618075,0.266892244339074,2.90331651838348,0.00369233257256488,0.0169294333586392,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ORC4",1362.56299732056,0.504971330448596,0.174371820760321,2.89594573393078,0.00378017762551458,0.0172461000054282,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ROPN1B",10.6427459855022,-6.24946300949462,2.16109620742255,-2.89180231219233,0.00383038880617441,0.0174397291563068,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CEP68",1183.79285935598,-0.843572446098853,0.292054079638585,-2.88841178710041,0.00387192614995473,0.0175584083679479,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","AZI2",1874.03752854905,1.00345290747052,0.347767952861527,2.88540936338109,0.00390905002204801,0.0176902246083458,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","ACTB",129627.440708326,1.2319209156529,0.427260584780156,2.88330110367371,0.00393531077520527,0.0177866538108133,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","INO80B",23.566751172267,-1.71477655051807,0.5960786235585,-2.87676236446982,0.00401778038763274,0.0180849988676238,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","E2F8",59.3647547810621,2.33540606376941,0.813170088602231,2.8719773347588,0.00407912222256268,0.0182802090717639,"UP","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","HAUS6",1290.10251093749,-0.698899968223769,0.243469669847833,-2.87058329959776,0.00409715230696034,0.0183426985729461,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","CLEC2D",7089.81732196613,-1.01852248233407,0.354883121035593,-2.87002233118863,0.00410442811013122,0.0183569652736304,"DOWN","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
"BNT-I (D10, mild)","TUSC2",786.869472156748,0.882186104872627,0.307633564307947,2.86765232154429,0.00413529690628292,0.0184628360383198,"NEUTRAL","INFECTION-VACCINE",10,1,"1","INFECTION","infection","BNT-I","Beta","MI","No","Yes","GSE189039",1,"Cell cycle"
